Siebel Open - San Jose ,10.02.03 ,Kenneth Carlsen ,Magnus Norman ,2 ,1 ,7 ,3 ,7 , , ,5 ,6 ,6 , ,
BellSouth Open - Vina del Mar ,11.02.03 ,Franco Squillari ,Ruben Ramirez-Hidalgo ,2 ,1 ,7 ,4 ,6 , , ,5 ,6 ,3 , ,
BellSouth Open - Vina del Mar ,11.02.03 ,Marcelo Rios ,Adrian Garcia ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
BellSouth Open - Vina del Mar ,11.02.03 ,Gaston Gaudio ,Nicolas Massu ,2 ,1 ,6 ,2 ,6 , , ,0 ,6 ,1 , ,
BellSouth Open - Vina del Mar ,11.02.03 ,Fernando Vicente ,Oscar Serrano-Gamez ,2 ,1 ,3 ,6 ,6 , , ,6 ,2 ,4 , ,
BellSouth Open - Vina del Mar ,11.02.03 ,Albert Portas ,Frantisek Cermak ,2 ,1 ,7 ,1 ,7 , , ,5 ,6 ,5 , ,
BellSouth Open - Vina del Mar ,11.02.03 ,David Sanchez-Munoz ,Sebastian Prieto ,2 ,0 ,6 ,7 , , , ,4 ,5 , , ,
BellSouth Open - Vina del Mar ,11.02.03 ,Jose Acasuso ,Luis Horna ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
BellSouth Open - Vina del Mar ,11.02.03 ,Hermes Gamonal ,Jacobo Diaz-Ruiz ,2 ,1 ,7 ,5 ,6 , , ,5 ,7 ,3 , ,
BellSouth Open - Vina del Mar ,11.02.03 ,Marcos Daniel ,Fernando Meligeni ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
Open 13 - Marseille ,11.02.03 ,Dominik Hrbaty ,Hicham Arazi ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
Open 13 - Marseille ,11.02.03 ,Raemon Sluiter ,Thomas Enqvist ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
Open 13 - Marseille ,11.02.03 ,Rodolphe Cadart ,Irakli Labadze ,2 ,0 ,6 ,6 , , , ,4 ,3 , , ,
Siebel Open - San Jose ,11.02.03 ,Andre Agassi ,Michael Chang ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
Siebel Open - San Jose ,11.02.03 ,Jan-Michael Gambill ,Todd Reid ,2 ,0 ,6 ,6 , , , ,2 ,0 , , ,
Siebel Open - San Jose ,11.02.03 ,Mark Philippoussis ,Jean-Rene Lisnard ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,3 , ,
Siebel Open - San Jose ,11.02.03 ,Davide Sanguinetti ,Zeljko Krajan ,2 ,1 ,6 ,6 ,6 , , ,2 ,7 ,1 , ,
Siebel Open - San Jose ,11.02.03 ,Paul Goldstein ,Juan-Manuel Balcells ,2 ,1 ,6 ,2 ,6 , , ,2 ,6 ,3 , ,
Siebel Open - San Jose ,11.02.03 ,Robby Ginepri ,Kristian Pless ,2 ,1 ,4 ,6 ,6 , , ,6 ,1 ,4 , ,
BellSouth Open - Vina del Mar ,12.02.03 ,Mariano Puerta ,Flavio Saretta ,2 ,0 ,6 ,6 , , , ,3 ,0 , , ,
BellSouth Open - Vina del Mar ,12.02.03 ,David Sanchez-Munoz ,Jose Acasuso ,2 ,1 ,4 ,6 ,6 , , ,6 ,0 ,1 , ,
BellSouth Open - Vina del Mar ,12.02.03 ,Jiri Vanek ,Franco Squillari ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
BellSouth Open - Vina del Mar ,12.02.03 ,Andrea Gaudenzi ,David Ferrer ,2 ,1 ,5 ,6 ,6 , , ,7 ,4 ,0 , ,
BellSouth Open - Vina del Mar ,12.02.03 ,Albert Montanes ,Fernando Vicente ,2 ,1 ,6 ,6 ,6 , , ,7 ,1 ,2 , ,
Open 13 - Marseille ,12.02.03 ,Sebastien Grosjean ,Alex Calatrava ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
Open 13 - Marseille ,12.02.03 ,Roger Federer ,Ivan Ljubicic ,1 ,0 ,7 ,3 , , , ,6 , , , ,
Open 13 - Marseille ,12.02.03 ,Nicolas Escude ,Jiri Novak ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
Open 13 - Marseille ,12.02.03 ,Jonas Bjorkman ,Younes El Aynaoui ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
Open 13 - Marseille ,12.02.03 ,Max Mirnyi ,Tommy Robredo ,2 ,1 ,7 ,1 ,7 , , ,6 ,6 ,6 , ,
Open 13 - Marseille ,12.02.03 ,Olivier Rochus ,Yevgeny Kafelnikov ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
Open 13 - Marseille ,12.02.03 ,Karol Kucera ,Michel Kratochvil ,1 ,0 ,3 ,6 ,4 , , ,6 ,4 ,1 , ,
Open 13 - Marseille ,12.02.03 ,Adrian Voinea ,Wayne Arthurs ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
Open 13 - Marseille ,12.02.03 ,Olivier Mutis ,Christian Vinck ,2 ,1 ,6 ,4 ,7 , , ,2 ,6 ,5 , ,
Open 13 - Marseille ,12.02.03 ,Cyril Saulnier ,Fabrice Santoro ,2 ,1 ,2 ,6 ,6 , , ,6 ,4 ,1 , ,
Open 13 - Marseille ,12.02.03 ,Jarkko Nieminen ,Radek Stepanek ,2 ,1 ,6 ,4 ,7 , , ,2 ,6 ,6 , ,
Open 13 - Marseille ,12.02.03 ,Mario Ancic ,Antony Dupuis ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,4 , ,
Siebel Open - San Jose ,12.02.03 ,Vladimir Voltchkov ,Todd Martin ,1 ,0 ,w , , , , , , , , ,
Siebel Open - San Jose ,12.02.03 ,Vladimir Voltchkov ,Jan Vacek ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
Siebel Open - San Jose ,12.02.03 ,Hyung-Taik Lee ,Taylor Dent ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
Siebel Open - San Jose ,12.02.03 ,Vince Spadea ,Lars Burgsmuller ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Siebel Open - San Jose ,12.02.03 ,Justin Gimelstob ,Paradorn Srichaphan ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
Siebel Open - San Jose ,12.02.03 ,James Blake ,Wayne Black ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
Siebel Open - San Jose ,12.02.03 ,Mardy Fish ,Dmitry Tursunov ,2 ,1 ,6 ,4 ,7 , , ,2 ,6 ,6 , ,
Siebel Open - San Jose ,12.02.03 ,Nikolay Davydenko ,Jeff Morrison ,2 ,1 ,6 ,2 ,7 , , ,3 ,6 ,6 , ,
Siebel Open - San Jose ,12.02.03 ,Zack Fleishman ,Michael Llodra ,2 ,1 ,6 ,6 ,6 , , ,7 ,1 ,1 , ,
BellSouth Open - Vina del Mar ,13.02.03 ,Marcelo Rios ,Albert Portas ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
BellSouth Open - Vina del Mar ,13.02.03 ,Gaston Gaudio ,Hermes Gamonal ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
BellSouth Open - Vina del Mar ,13.02.03 ,Agustin Calleri ,Mariano Puerta ,2 ,1 ,3 ,6 ,6 , , ,6 ,2 ,2 , ,
BellSouth Open - Vina del Mar ,13.02.03 ,Felix Mantilla ,Marcos Daniel ,2 ,0 ,6 ,6 , , , ,2 ,3 , , ,
Open 13 - Marseille ,13.02.03 ,Dominik Hrbaty ,Olivier Mutis ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Open 13 - Marseille ,13.02.03 ,Roger Federer ,Jarkko Nieminen ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Open 13 - Marseille ,13.02.03 ,Nicolas Escude ,Mario Ancic ,2 ,1 ,6 ,3 ,7 , , ,2 ,6 ,6 , ,
Open 13 - Marseille ,13.02.03 ,Jonas Bjorkman ,Adrian Voinea ,2 ,1 ,7 ,6 ,6 , , ,6 ,7 ,3 , ,
Open 13 - Marseille ,13.02.03 ,Olivier Rochus ,Richard Gasquet ,1 ,0 ,6 ,1 ,5 , , ,7 , ,0 , ,
Open 13 - Marseille ,13.02.03 ,Karol Kucera ,Sebastien Grosjean ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
Open 13 - Marseille ,13.02.03 ,Raemon Sluiter ,Cyril Saulnier ,2 ,1 ,7 ,6 ,6 , , ,5 ,7 ,2 , ,
Open 13 - Marseille ,13.02.03 ,Rodolphe Cadart ,Max Mirnyi ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
Siebel Open - San Jose ,13.02.03 ,Andre Agassi ,Mark Philippoussis ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
Siebel Open - San Jose ,13.02.03 ,Davide Sanguinetti ,Mardy Fish ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
Siebel Open - San Jose ,13.02.03 ,Kenneth Carlsen ,Paul Goldstein ,2 ,1 ,6 ,3 ,7 , , ,2 ,6 ,5 , ,
Siebel Open - San Jose ,13.02.03 ,Vince Spadea ,Jan-Michael Gambill ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Siebel Open - San Jose ,13.02.03 ,Justin Gimelstob ,Zack Fleishman ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
Siebel Open - San Jose ,13.02.03 ,James Blake ,Hyung-Taik Lee ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
Siebel Open - San Jose ,13.02.03 ,Nikolay Davydenko ,Robby Ginepri ,2 ,1 ,6 ,3 ,6 , , ,4 ,6 ,3 , ,
BellSouth Open - Vina del Mar ,14.02.03 ,Marcelo Rios ,Agustin Calleri ,2 ,0 ,6 ,7 , , , ,4 ,6 , , ,
BellSouth Open - Vina del Mar ,14.02.03 ,Gaston Gaudio ,Felix Mantilla ,2 ,1 ,6 ,3 ,6 , , ,2 ,6 ,3 , ,
BellSouth Open - Vina del Mar ,14.02.03 ,David Sanchez-Munoz ,Andrea Gaudenzi ,2 ,1 ,6 ,6 ,6 , , ,7 ,1 ,2 , ,
BellSouth Open - Vina del Mar ,14.02.03 ,Albert Montanes ,Jiri Vanek ,2 ,0 ,6 ,6 , , , ,0 ,4 , , ,
Open 13 - Marseille ,14.02.03 ,Roger Federer ,Raemon Sluiter ,2 ,1 ,6 ,4 ,6 , , ,4 ,6 ,4 , ,
Open 13 - Marseille ,14.02.03 ,Nicolas Escude ,Rodolphe Cadart ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
Open 13 - Marseille ,14.02.03 ,Jonas Bjorkman ,Dominik Hrbaty ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
Open 13 - Marseille ,14.02.03 ,Karol Kucera ,Olivier Rochus ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Siebel Open - San Jose ,14.02.03 ,Andre Agassi ,Vladimir Voltchkov ,2 ,1 ,6 ,7 ,6 , , ,7 ,6 ,1 , ,
Siebel Open - San Jose ,14.02.03 ,Davide Sanguinetti ,Vince Spadea ,2 ,0 ,6 ,7 , , , ,1 ,5 , , ,
Siebel Open - San Jose ,14.02.03 ,Justin Gimelstob ,Kenneth Carlsen ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Siebel Open - San Jose ,14.02.03 ,James Blake ,Nikolay Davydenko ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
BellSouth Open - Vina del Mar ,15.02.03 ,Marcelo Rios ,Gaston Gaudio ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
BellSouth Open - Vina del Mar ,15.02.03 ,David Sanchez-Munoz ,Albert Montanes ,2 ,1 ,7 ,3 ,6 , , ,6 ,6 ,1 , ,
Open 13 - Marseille ,15.02.03 ,Roger Federer ,Karol Kucera ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
Open 13 - Marseille ,15.02.03 ,Jonas Bjorkman ,Nicolas Escude ,1 ,0 ,w , , , , , , , , ,
Siebel Open - San Jose ,15.02.03 ,Andre Agassi ,James Blake ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
Siebel Open - San Jose ,15.02.03 ,Davide Sanguinetti ,Justin Gimelstob ,2 ,1 ,6 ,6 ,6 , , ,4 ,7 ,3 , ,
BellSouth Open - Vina del Mar ,16.02.03 ,David Sanchez-Munoz ,Marcelo Rios ,2 ,1 ,1 ,6 ,6 , , ,6 ,3 ,3 , ,
Open 13 - Marseille ,16.02.03 ,Roger Federer ,Jonas Bjorkman ,2 ,0 ,6 ,7 , , , ,2 ,6 , , ,
Siebel Open - San Jose ,16.02.03 ,Andre Agassi ,Davide Sanguinetti ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,17.02.03 ,Dominik Hrbaty ,Adrian Voinea ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,17.02.03 ,Sjeng Schalken ,Christophe Rochus ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,17.02.03 ,Max Mirnyi ,Mario Ancic ,2 ,1 ,6 ,7 ,6 , , ,7 ,6 ,4 , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,17.02.03 ,Olivier Rochus ,Stefan Koubek ,2 ,0 ,6 ,6 , , , ,2 ,1 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,17.02.03 ,Jarkko Nieminen ,Alex Corretja ,2 ,0 ,6 ,6 , , , ,4 ,0 , , ,
Copa AT&T - Buenos Aires ,17.02.03 ,Franco Squillari ,Andre Sa ,2 ,1 ,2 ,6 ,6 , , ,6 ,3 ,2 , ,
Copa AT&T - Buenos Aires ,17.02.03 ,Guillermo Coria ,Jose Acasuso ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,2 , ,
Copa AT&T - Buenos Aires ,17.02.03 ,Mariano Zabaleta ,Attila Savolt ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Copa AT&T - Buenos Aires ,17.02.03 ,David Nalbandian ,Fernando Vicente ,2 ,0 ,6 ,7 , , , ,3 ,5 , , ,
Copa AT&T - Buenos Aires ,17.02.03 ,Edgardo Massa ,Alberto Martin ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Kroger / St. Jude International - Memphis ,17.02.03 ,Magnus Norman ,Nikolay Davydenko ,1 ,0 ,4 , , , , ,6 , , , ,
Kroger / St. Jude International - Memphis ,17.02.03 ,Eric Taino ,Kenneth Carlsen ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,4 , ,
Kroger / St. Jude International - Memphis ,17.02.03 ,Irakli Labadze ,Jean-Rene Lisnard ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
Kroger / St. Jude International - Memphis ,17.02.03 ,Jeff Morrison ,Wayne Ferreira ,2 ,0 ,7 ,6 , , , ,5 ,4 , , ,
Kroger / St. Jude International - Memphis ,17.02.03 ,Mardy Fish ,Julien Varlet ,2 ,1 ,3 ,7 ,6 , , ,6 ,6 ,4 , ,
Kroger / St. Jude International - Memphis ,17.02.03 ,Robby Ginepri ,Sargis Sargsian ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Kroger / St. Jude International - Memphis ,17.02.03 ,Brian Vahaly ,Lars Burgsmuller ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,18.02.03 ,Yevgeny Kafelnikov ,Feliciano Lopez ,2 ,0 ,6 ,6 , , , ,2 ,0 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,18.02.03 ,Juan Carlos Ferrero ,Wayne Arthurs ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,18.02.03 ,Richard Krajicek ,Tommy Robredo ,2 ,1 ,7 ,6 ,6 , , ,6 ,7 ,2 , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,18.02.03 ,Ivan Ljubicic ,Tim Henman ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,18.02.03 ,Raemon Sluiter ,Martin Verkerk ,2 ,1 ,3 ,6 ,7 , , ,6 ,4 ,6 , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Gustavo Kuerten ,Ivan Miranda ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Carlos Moya ,David Ferrer ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Gaston Gaudio ,Mariano Puerta ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Nicolas Lapentti ,Andrea Gaudenzi ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Agustin Calleri ,Nicolas Massu ,2 ,1 ,6 ,2 ,6 , , ,4 ,6 ,4 , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Felix Mantilla ,Albert Portas ,2 ,0 ,6 ,6 , , , ,3 ,1 , , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Fernando Meligeni ,Albert Montanes ,2 ,0 ,6 ,6 , , , ,4 ,1 , , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Luis Horna ,Eric Prodon ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Juan Ignacio Chela ,Marcelo Charpentier ,2 ,1 ,2 ,6 ,6 , , ,6 ,3 ,1 , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Fernando Gonzalez ,David Sanchez-Munoz ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
Copa AT&T - Buenos Aires ,18.02.03 ,Flavio Saretta ,Gaston Etlis ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
Kroger / St. Jude International - Memphis ,18.02.03 ,Andy Roddick ,Cecil Mamiit ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Kroger / St. Jude International - Memphis ,18.02.03 ,Vince Spadea ,Brian Baker ,2 ,0 ,6 ,6 , , , ,2 ,0 , , ,
Kroger / St. Jude International - Memphis ,18.02.03 ,Paradorn Srichaphan ,Michael Chang ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
Kroger / St. Jude International - Memphis ,18.02.03 ,Taylor Dent ,Mark Philippoussis ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,19.02.03 ,Marat Safin ,Xavier Malisse ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,19.02.03 ,Sebastien Grosjean ,Renzo Furlan ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,19.02.03 ,Roger Federer ,Thomas Enqvist ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,4 , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,19.02.03 ,Sjeng Schalken ,Olivier Rochus ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,19.02.03 ,Nicolas Escude ,Albert Costa ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,19.02.03 ,Jonas Bjorkman ,Peter Wessels ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,19.02.03 ,Fabrice Santoro ,Andrei Pavel ,2 ,1 ,6 ,4 ,6 , , ,4 ,6 ,2 , ,
Copa AT&T - Buenos Aires ,19.02.03 ,Carlos Moya ,Edgardo Massa ,2 ,0 ,6 ,6 , , , ,2 ,2 , , ,
Copa AT&T - Buenos Aires ,19.02.03 ,Guillermo Coria ,Mariano Zabaleta ,2 ,1 ,6 ,2 ,6 , , ,4 ,6 ,3 , ,
Copa AT&T - Buenos Aires ,19.02.03 ,Luis Horna ,Nicolas Lapentti ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Copa AT&T - Buenos Aires ,19.02.03 ,David Nalbandian ,Franco Squillari ,2 ,0 ,6 ,6 , , , ,1 ,3 , , ,
Kroger / St. Jude International - Memphis ,19.02.03 ,Jan-Michael Gambill ,Zeljko Krajan ,2 ,1 ,4 ,6 ,6 , , ,6 ,3 ,4 , ,
Kroger / St. Jude International - Memphis ,19.02.03 ,Vladimir Voltchkov ,Bob Bryan ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Kroger / St. Jude International - Memphis ,19.02.03 ,Davide Sanguinetti ,Todd Martin ,2 ,0 ,7 ,6 , , , ,6 ,3 , , ,
Kroger / St. Jude International - Memphis ,19.02.03 ,Hyung-Taik Lee ,Justin Gimelstob ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Kroger / St. Jude International - Memphis ,19.02.03 ,James Blake ,Jiri Vanek ,2 ,0 ,6 ,6 , , , ,3 ,0 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,20.02.03 ,Yevgeny Kafelnikov ,Marat Safin ,2 ,1 ,4 ,7 ,6 , , ,6 ,6 ,4 , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,20.02.03 ,Juan Carlos Ferrero ,Jonas Bjorkman ,2 ,1 ,3 ,6 ,6 , , ,6 ,4 ,1 , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,20.02.03 ,Sebastien Grosjean ,Dominik Hrbaty ,2 ,0 ,7 ,6 , , , ,5 ,3 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,20.02.03 ,Roger Federer ,Fabrice Santoro ,2 ,0 ,6 ,6 , , , ,0 ,4 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,20.02.03 ,Nicolas Escude ,Richard Krajicek ,2 ,1 ,6 ,6 ,7 , , ,3 ,7 ,6 , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,20.02.03 ,Max Mirnyi ,Ivan Ljubicic ,1 ,0 ,4 , , , , ,2 , , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,20.02.03 ,Raemon Sluiter ,Jarkko Nieminen ,2 ,1 ,7 ,2 ,6 , , ,6 ,6 ,3 , ,
Copa AT&T - Buenos Aires ,20.02.03 ,Gustavo Kuerten ,Flavio Saretta ,2 ,1 ,6 ,6 ,7 , , ,4 ,7 ,5 , ,
Copa AT&T - Buenos Aires ,20.02.03 ,Gaston Gaudio ,Fernando Meligeni ,2 ,1 ,7 ,4 ,6 , , ,6 ,6 ,0 , ,
Copa AT&T - Buenos Aires ,20.02.03 ,Felix Mantilla ,Fernando Gonzalez ,1 ,0 ,w , , , , , , , , ,
Copa AT&T - Buenos Aires ,20.02.03 ,Juan Ignacio Chela ,Agustin Calleri ,2 ,0 ,7 ,7 , , , ,5 ,5 , , ,
Kroger / St. Jude International - Memphis ,20.02.03 ,Vladimir Voltchkov ,Jeff Morrison ,2 ,1 ,6 ,4 ,6 , , ,2 ,6 ,4 , ,
Kroger / St. Jude International - Memphis ,20.02.03 ,Andy Roddick ,Hyung-Taik Lee ,2 ,1 ,5 ,6 ,7 , , ,7 ,4 ,6 , ,
Kroger / St. Jude International - Memphis ,20.02.03 ,Vince Spadea ,Magnus Norman ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Kroger / St. Jude International - Memphis ,20.02.03 ,Taylor Dent ,Jan-Michael Gambill ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
Kroger / St. Jude International - Memphis ,20.02.03 ,Irakli Labadze ,James Blake ,2 ,0 ,7 ,7 , , , ,6 ,5 , , ,
Kroger / St. Jude International - Memphis ,20.02.03 ,Mardy Fish ,Paradorn Srichaphan ,2 ,1 ,6 ,7 ,6 , , ,7 ,6 ,1 , ,
Kroger / St. Jude International - Memphis ,20.02.03 ,Robby Ginepri ,Davide Sanguinetti ,2 ,0 ,6 ,7 , , , ,3 ,6 , , ,
Kroger / St. Jude International - Memphis ,20.02.03 ,Brian Vahaly ,Eric Taino ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,21.02.03 ,Sebastien Grosjean ,Nicolas Escude ,1 ,0 ,5 ,7 ,3 ,4 , ,7 ,6 , ,4 ,
ABN/AMRO World Tennis Tournament - Rotterdam ,21.02.03 ,Roger Federer ,Sjeng Schalken ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,21.02.03 ,Max Mirnyi ,Yevgeny Kafelnikov ,2 ,0 ,7 ,7 , , , ,6 ,6 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,21.02.03 ,Raemon Sluiter ,Juan Carlos Ferrero ,1 ,0 ,1 , , , , ,2 , , , ,
Copa AT&T - Buenos Aires ,21.02.03 ,Gustavo Kuerten ,Felix Mantilla ,2 ,1 ,6 ,6 ,6 , , ,2 ,7 ,1 , ,
Copa AT&T - Buenos Aires ,21.02.03 ,Carlos Moya ,Luis Horna ,2 ,1 ,6 ,6 ,7 , , ,7 ,3 ,5 , ,
Copa AT&T - Buenos Aires ,21.02.03 ,Guillermo Coria ,David Nalbandian ,2 ,1 ,3 ,6 ,7 , , ,6 ,3 ,6 , ,
Copa AT&T - Buenos Aires ,21.02.03 ,Gaston Gaudio ,Juan Ignacio Chela ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
Kroger / St. Jude International - Memphis ,21.02.03 ,Andy Roddick ,Robby Ginepri ,2 ,0 ,6 ,6 , , , ,4 ,4 , , ,
Kroger / St. Jude International - Memphis ,21.02.03 ,Vince Spadea ,Mardy Fish ,2 ,1 ,6 ,4 ,6 , , ,2 ,6 ,3 , ,
Kroger / St. Jude International - Memphis ,21.02.03 ,Taylor Dent ,Vladimir Voltchkov ,2 ,0 ,7 ,6 , , , ,6 ,2 , , ,
Kroger / St. Jude International - Memphis ,21.02.03 ,Brian Vahaly ,Irakli Labadze ,2 ,1 ,6 ,4 ,6 , , ,3 ,6 ,4 , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,22.02.03 ,Max Mirnyi ,Roger Federer ,2 ,1 ,5 ,6 ,6 , , ,7 ,3 ,4 , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,22.02.03 ,Raemon Sluiter ,Sebastien Grosjean ,2 ,0 ,6 ,6 , , , ,3 ,3 , , ,
Copa AT&T - Buenos Aires ,22.02.03 ,Carlos Moya ,Gustavo Kuerten ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
Copa AT&T - Buenos Aires ,22.02.03 ,Guillermo Coria ,Gaston Gaudio ,2 ,1 ,6 ,1 ,6 , , ,3 ,6 ,3 , ,
Kroger / St. Jude International - Memphis ,22.02.03 ,Andy Roddick ,Brian Vahaly ,2 ,0 ,7 ,6 , , , ,5 ,1 , , ,
Kroger / St. Jude International - Memphis ,22.02.03 ,Taylor Dent ,Vince Spadea ,2 ,0 ,6 ,6 , , , ,2 ,4 , , ,
ABN/AMRO World Tennis Tournament - Rotterdam ,23.02.03 ,Max Mirnyi ,Raemon Sluiter ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
Copa AT&T - Buenos Aires ,23.02.03 ,Carlos Moya ,Guillermo Coria ,2 ,1 ,6 ,4 ,6 , , ,3 ,6 ,4 , ,
Kroger / St. Jude International - Memphis ,23.02.03 ,Taylor Dent ,Andy Roddick ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
Abierto Mexicano de Tenis Pegaso - Acapulco ,24.02.03 ,Mariano Zabaleta ,Filippo Volandri ,2 ,0 ,6 ,6 , , , ,1 ,2 , , ,
