tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
Australian Open - Melbourne ,2003-01-14 ,Younes El Aynaoui ,Justin Gimelstob ,1 ,0 ,2 ,4 ,6 ,1 , ,6 ,6 ,4 ,0 ,
Australian Open - Melbourne ,2003-01-14 ,Alberto Martin ,Alex Jr. Bogomolov ,3 ,2 ,6 ,6 ,6 ,4 ,6 ,2 ,4 ,7 ,6 ,1
Australian Open - Melbourne ,2003-01-14 ,Jiri Novak ,Vince Spadea ,3 ,1 ,6 ,2 ,6 ,7 , ,2 ,6 ,2 ,6 ,
Australian Open - Melbourne ,2003-01-14 ,Olivier Rochus ,Arnaud Di Pasquale ,3 ,2 ,4 ,4 ,6 ,6 ,6 ,6 ,6 ,3 ,3 ,4
Australian Open - Melbourne ,2003-01-14 ,Mikhail Youzhny ,Richard Gasquet ,3 ,1 ,3 ,6 ,6 ,6 , ,6 ,0 ,1 ,4 ,
Australian Open - Melbourne ,2003-01-14 ,Xavier Malisse ,Dominik Hrbaty ,3 ,0 ,6 ,6 ,6 , , ,2 ,3 ,2 , ,
Australian Open - Melbourne ,2003-01-14 ,Jose Acasuso ,Gregory Carraz ,1 ,0 ,5 ,4 , , , ,7 ,3 , , ,
Australian Open - Melbourne ,2003-01-14 ,Antony Dupuis ,Jacobo Diaz-Ruiz ,3 ,0 ,6 ,6 ,6 , , ,4 ,3 ,3 , ,
Australian Open - Melbourne ,2003-01-14 ,Lars Burgsmuller ,Juan-Manuel Balcells ,3 ,0 ,6 ,7 ,7 , , ,4 ,5 ,5 , ,
Australian Open - Melbourne ,2003-01-14 ,Todd Larkham ,Cecil Mamiit ,3 ,1 ,6 ,6 ,7 ,6 , ,7 ,3 ,6 ,4 ,
Australian Open - Melbourne ,2003-01-14 ,Adrian Voinea ,Andre Sa ,3 ,0 ,6 ,7 ,6 , , ,2 ,6 ,4 , ,
Australian Open - Melbourne ,2003-01-14 ,Jaymon Crabb ,Andrew Ilie ,3 ,1 ,6 ,3 ,7 ,6 , ,3 ,6 ,6 ,4 ,
Australian Open - Melbourne ,2003-01-14 ,Radek Stepanek ,Kenneth Carlsen ,3 ,0 ,6 ,7 ,6 , , ,0 ,5 ,1 , ,
Australian Open - Melbourne ,2003-01-14 ,Feliciano Lopez ,Alex Corretja ,3 ,1 ,6 ,7 ,7 ,6 , ,7 ,6 ,6 ,3 ,
Australian Open - Melbourne ,2003-01-14 ,Vadim Kutsenko ,Ivan Ljubicic ,3 ,2 ,6 ,6 ,1 ,4 ,6 ,3 ,4 ,6 ,6 ,3
Australian Open - Melbourne ,2003-01-14 ,James Blake ,Jiri Vanek ,3 ,0 ,7 ,6 ,6 , , ,6 ,4 ,4 , ,
Australian Open - Melbourne ,2003-01-14 ,Juan Ignacio Chela ,Karol Beck ,3 ,1 ,6 ,3 ,6 ,6 , ,4 ,6 ,1 ,0 ,
Australian Open - Melbourne ,2003-01-14 ,Fernando Gonzalez ,Julien Varlet ,3 ,2 ,6 ,3 ,4 ,6 ,6 ,2 ,6 ,6 ,3 ,4
Australian Open - Melbourne ,2003-01-14 ,Joseph Sirianni ,Max Mirnyi ,3 ,0 ,6 ,6 ,6 , , ,3 ,4 ,4 , ,
Australian Open - Melbourne ,2003-01-14 ,David Nalbandian ,Jerome Golmard ,1 ,0 ,3 ,6 ,6 , , ,6 ,3 ,1 , ,
Australian Open - Melbourne ,2003-01-14 ,Robby Ginepri ,Marc Rosset ,3 ,0 ,6 ,6 ,6 , , ,3 ,4 ,2 , ,
Australian Open - Melbourne ,2003-01-14 ,Albert Montanes ,Mariano Puerta ,3 ,0 ,6 ,6 ,6 , , ,2 ,4 ,4 , ,
