tournament	date	date_real	aName	bName	aSets	bSets	aS1	aS2	aS3	aS4	aS5	bS1	bS2	bS3	bS4	bS5	surface	level	federation
Australian Open - Melbourne 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Roger Federer 	Denis Istomin 	3	0	6	6	6	 	 	3	4	4	 	 	HARD 	grandSlam 	GS
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Peter Torebko 	Riccardo Bonadio 	2	1	6	3	6	 	 	3	6	3	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Louis Wessels 	Bastien Presuhn 	2	1	6	5	7	 	 	3	7	5	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Jose Hernandez Fernandez 	Evgeny Karlovskiy 	2	1	7	4	7	 	 	6	6	5	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Michal Przysiezny 	Javier Barranco Cosano 	2	1	4	6	6	 	 	6	3	2	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Roman Safiullin 	Sumit Nagal 	2	0	6	6	 	 	 	2	1	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Gianluca Mager 	Peter Heller 	2	0	6	6	 	 	 	4	4	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Johannes Haerteis 	Vaclav Safranek 	2	1	7	4	6	 	 	6	6	3	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Pavel Kotov 	Laurynas Grigelis 	2	0	7	6	 	 	 	6	3	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Tak Khunn Wang 	Daniel Masur 	2	0	6	6	 	 	 	4	2	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Roberto Ortega Olmedo 	Marek Gengel 	2	0	7	6	 	 	 	6	3	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Carlos Taberner 	Julian Lenz 	2	1	6	5	6	 	 	4	7	2	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	14/01/2019 00:00	2019-01-14 00:00:00	Riccardo Bonadio 	Roberto Marcora 	2	0	6	6	 	 	 	4	2	 	 	 	I. HARD 	challeger 	ATP
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Fabio Fognini 	Jaume Antoni Munar Clar 	1	0	7	3	7	7	3	6	 	6	 	1	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Leonardo Mayer 	Nicolas Jarry 	3	1	7	7	4	6	 	6	6	6	3	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Kei Nishikori 	Kamil Majchrzak 	1	0	3	6	6	6	6	6	7	 	0	2	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Ryan Harrison 	Jiri Vesely 	3	0	6	7	6	 	 	0	5	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Marton Fucsovics 	Albert Ramos Vinolas 	3	1	6	6	6	6	 	3	4	7	3	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Pierre Hugues Herbert 	Sam Querrey 	3	1	5	7	6	6	 	7	6	3	1	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Ilya Ivashka 	Malek Jaziri 	1	0	4	7	6	6	4	6	6	 	1	0	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Ivo Karlovic 	Hubert Hurkacz 	3	1	6	7	7	7	 	7	6	6	6	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Daniil Medvedev 	Lloyd Harris 	3	0	6	6	6	 	 	1	2	1	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Borna Coric 	Steve Darcis 	3	0	6	6	6	 	 	1	4	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Hyeon Chung 	Bradley Klahn 	3	2	6	6	6	6	6	7	7	3	2	4	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Joao Sousa 	Guido Pella 	3	2	7	4	7	4	6	6	6	6	6	2	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Pablo Carreno Busta 	Luca Vanni 	3	2	6	2	6	7	6	7	6	3	5	4	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Alex Bolt 	Jack Sock 	3	1	4	6	6	6	 	6	3	2	2	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Gilles Simon 	Bjorn Fratangelo 	3	0	7	6	6	 	 	6	4	2	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Evgeny Donskoy 	Laslo Djere 	3	1	6	6	6	7	 	7	4	1	6	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Alexander Zverev 	Aljaz Bedene 	3	0	6	6	6	 	 	4	1	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	David Goffin 	Christian Garin 	3	0	6	6	6	 	 	0	2	2	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Denis Shapovalov 	Pablo Andujar 	3	0	6	6	7	 	 	2	3	6	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Lucas Pouille 	Mikhail Kukushkin 	3	0	6	7	6	 	 	1	5	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Taro Daniel 	Thanasi Kokkinakis 	1	0	5	4	 	 	 	7	2	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Marius Copil 	Marcel Granollers 	3	0	6	6	6	 	 	3	4	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Philipp Kohlschreiber 	Zhe Li 	3	0	6	6	6	 	 	2	2	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Jo Wilfried Tsonga 	Martin Klizan 	3	0	6	6	7	 	 	4	4	6	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Jeremy Chardy 	Ugo Humbert 	3	2	3	7	6	6	7	6	6	4	7	6	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Filip Krajinovic 	Marco Cecchinato 	3	2	4	0	6	7	6	6	6	1	6	4	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Alexei Popyrin 	Mischa Zverev 	3	0	7	7	6	 	 	5	6	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Stan Wawrinka 	Ernests Gulbis 	1	0	3	3	 	 	 	6	1	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Maximilian Marterer 	Gleb Sakharov 	3	0	6	6	6	 	 	3	1	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Novak Djokovic 	Mitchell Krueger 	3	0	6	6	6	 	 	3	2	2	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Milos Raonic 	Nick Kyrgios 	3	0	6	7	6	 	 	4	6	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Dominic Thiem 	Benoit Paire 	3	2	6	6	5	1	6	4	3	7	6	3	HARD 	grandSlam 	GS
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Peter Torebko 	Kai Lemstra 	2	1	6	1	6	 	 	1	6	1	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Goncalo Oliveira 	Bastien Presuhn 	2	0	6	6	 	 	 	2	2	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Kenny de Schepper 	Jose Hernandez Fernandez 	2	0	6	6	 	 	 	2	1	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Raul Brancaccio 	Louis Wessels 	2	0	6	7	 	 	 	4	5	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Pavel Kotov 	Andrea Arnaboldi 	2	0	6	7	 	 	 	4	5	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Filip Horansky 	Johannes Haerteis 	2	0	7	6	 	 	 	6	4	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Carlos Taberner 	Daniel Brands 	2	0	7	7	 	 	 	6	5	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Adam Pavlasek 	Tak Khunn Wang 	2	1	3	6	6	 	 	6	3	4	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Kaichi Uchida 	Bernabe Zapata Miralles 	2	1	0	6	7	 	 	6	2	5	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Roberto Ortega Olmedo 	Zdenek Kolar 	2	0	6	6	 	 	 	2	4	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Benjamin Hassan 	Nino Serdarusic 	2	0	6	6	 	 	 	4	2	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Zsombor Piros 	Scott Griekspoor 	2	1	4	6	6	 	 	6	0	2	 	 	I. HARD 	challeger 	ATP
M15 Naples 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Pedro Sakamoto 	Gonzalo Lama 	2	0	6	6	 	 	 	4	1	 	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Pietro Rondoni 	Or Ram Harel 	2	0	7	6	 	 	 	5	4	 	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Alessandro Petrone 	Joao Lucas Reis Da Silva 	2	0	7	6	 	 	 	6	1	 	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Dmitry Popko 	Paul Oosterbaan 	2	1	4	6	6	 	 	6	3	3	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Alejandro Gomez 	Joao Pedro Sorgi 	2	1	4	6	7	 	 	6	2	5	 	 	CLAY 	futures 	ITF
M15+H Bressuire 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Lorenzo Frigerio 	Botic Van De Zandschulp 	2	0	7	6	 	 	 	6	0	 	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Louis Dussin 	Kyrian Jacquet 	2	1	6	6	6	 	 	7	1	2	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Anton Matusevich 	Takanyi Garanganga 	2	1	4	6	6	 	 	6	2	3	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Dan Added 	Jakub Paul 	2	0	7	6	 	 	 	5	3	 	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Jaimee Floyd Angele 	Albano Olivetti 	2	1	2	6	6	 	 	6	4	3	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	15/01/2019 00:00	2019-01-15 00:00:00	Christopher Heyman 	Hugo Gaston 	2	1	6	1	6	 	 	2	6	3	 	 	I. HARD 	futures 	ITF
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Nikoloz Basilashvili 	Stefano Travaglia 	3	2	3	6	3	6	6	6	3	6	4	3	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Diego Sebastian Schwartzman 	Denis Kudla 	3	2	6	7	3	6	6	4	5	6	7	4	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Stefanos Tsitsipas 	Viktor Troicki 	3	1	6	2	6	7	 	3	6	2	5	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Andreas Seppi 	Jordan Thompson 	3	0	6	6	6	 	 	3	4	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Marin Cilic 	Mackenzie Mcdonald 	3	1	7	6	6	6	 	5	7	4	4	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Tomas Berdych 	Robin Haase 	3	0	6	6	6	 	 	1	3	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Frances Tiafoe 	Kevin Anderson 	3	1	4	6	6	7	 	6	4	4	5	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Fernando Verdasco 	Radu Albot 	3	0	6	7	6	 	 	1	6	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Roger Federer 	Daniel Evans 	3	0	7	7	6	 	 	6	6	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Taylor Harry Fritz 	Gael Monfils 	3	1	6	6	7	7	 	3	7	6	6	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Karen Khachanov 	Yoshihito Nishioka 	3	0	6	6	6	 	 	3	3	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Thomas Fabbiano 	Reilly Opelka 	3	2	6	6	6	3	7	7	2	4	6	6	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Roberto Bautista Agut 	John Millman 	3	2	6	6	3	6	6	3	1	6	7	4	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Grigor Dimitrov 	Pablo Cuevas 	3	1	6	6	6	7	 	3	7	3	5	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Alex De Minaur 	Henri Laaksonen 	3	2	6	6	6	4	6	4	2	7	6	3	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Rafael Nadal 	Matthew Ebden 	3	0	6	6	6	 	 	3	2	2	 	 	HARD 	grandSlam 	GS
Koblenz Challenger 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Alexey Vatutin 	Goncalo Oliveira 	2	1	3	7	6	 	 	6	6	2	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Gianluca Mager 	James Ward 	2	1	2	6	6	 	 	6	4	4	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Tallon Griekspoor 	Michal Przysiezny 	2	1	6	2	6	 	 	0	6	3	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Casper Ruud 	Raul Brancaccio 	2	1	6	4	6	 	 	4	6	3	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Uladzimir Ignatik 	Peter Torebko 	2	0	7	6	 	 	 	6	3	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Kaichi Uchida 	Arthur De Greef 	2	0	7	6	 	 	 	6	4	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Yannick Maden 	Riccardo Bonadio 	2	0	6	6	 	 	 	2	2	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Thiemo de Bakker 	Benjamin Hassan 	2	0	6	6	 	 	 	1	4	 	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Mikael Ymer 	Zsombor Piros 	2	1	4	7	6	 	 	6	6	2	 	 	I. HARD 	challeger 	ATP
Koblenz Challenger 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Roman Safiullin 	Tobias Kamke 	2	1	6	6	6	 	 	0	7	3	 	 	I. HARD 	challeger 	ATP
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Davide Galoppini 	Sagadat Ayap 	2	0	6	6	 	 	 	2	3	 	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Timofey Skatov 	Nikita Mashtakov 	2	1	6	4	7	 	 	4	6	5	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Omar Giacalone 	Samuel Brosset 	2	0	7	6	 	 	 	5	3	 	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Dejan Katic 	Vladimir Korolev 	2	0	6	6	 	 	 	4	0	 	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Nicolae Frunza 	Mathieu Perchicot 	2	0	7	6	 	 	 	6	1	 	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Antonio Massara 	Simone Roncalli 	2	1	1	6	6	 	 	6	3	2	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Paul Woerner 	Duje Kekez 	2	1	6	0	6	 	 	4	6	2	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Maciej Rajski 	Kaya Arinc 	2	0	6	6	 	 	 	2	0	 	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Razvan Marius Codescu 	Mert Alkaya 	2	0	6	6	 	 	 	2	4	 	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Luis Gomar Monio 	Pavel Nejedly 	2	1	6	6	6	 	 	2	7	4	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Alexander Shevchenko 	Alexander Ovcharov 	2	1	6	2	6	 	 	2	6	1	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Riccardo Bellotti 	Moritz Thiem 	2	0	6	7	 	 	 	1	5	 	 	 	CLAY 	futures 	ITF
M15 Antalya 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Tom Fawcett 	Gokberk Ergeneman 	2	0	6	6	 	 	 	3	4	 	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Matej Vocel 	Junior A. Ore 	2	0	6	6	 	 	 	3	1	 	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Sekou Bangoura 	Strong Kirchheimer 	2	0	6	6	 	 	 	2	3	 	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Nick Chappell 	Gonzalo Escobar 	2	1	2	6	6	 	 	6	1	2	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Alejandro Tabilo 	Dragos Constantin Ignat 	2	1	6	5	6	 	 	4	7	4	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Adrian Andreev 	Harrison Adams 	2	0	6	6	 	 	 	1	2	 	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Nicolas Alvarez 	Jesse Witten 	2	0	6	6	 	 	 	3	3	 	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Facundo Mena 	Jose Olivares 	2	1	6	3	7	 	 	4	6	5	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Peter Bertran 	Mathieu Scaglia 	2	0	6	7	 	 	 	2	6	 	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Luis Patino 	Naoki Nakagawa 	2	0	7	6	 	 	 	6	0	 	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Nicolas Mejia 	Janmagnus Johnson 	2	1	0	6	6	 	 	6	2	0	 	 	CLAY 	futures 	ITF
M15 Naples 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Nick Hardt 	Alejandro Moro Canas 	2	1	2	7	6	 	 	6	5	2	 	 	CLAY 	futures 	ITF
M15+H Bressuire 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Yannick Mertens 	Clement Tabur 	2	0	6	6	 	 	 	2	3	 	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Matteo Martineau 	Ronan Joncour 	2	0	6	6	 	 	 	2	4	 	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Artem Dubrivnyy 	Dimitar Kuzmanov 	2	0	7	7	 	 	 	6	6	 	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Evan Furness 	Tomas Machac 	2	1	1	6	6	 	 	6	4	4	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Antoine Cornut Chauvinc 	Lucas Catarina 	2	0	7	6	 	 	 	6	2	 	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Niels Lootsma 	Hugo Voljacques 	2	0	6	6	 	 	 	4	4	 	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Leny Mitjana 	Maxime Tchoutakian 	2	0	6	6	 	 	 	2	4	 	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Louis Lechevretel 	Damien Bayard 	2	0	6	7	 	 	 	4	6	 	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Corentin Denolly 	Constantin Bittoun Kouzmine 	2	0	6	7	 	 	 	1	5	 	 	 	I. HARD 	futures 	ITF
M15+H Bressuire 2019 	16/01/2019 00:00	2019-01-16 00:00:00	Arthur Rinderknech 	Michal Konecny 	2	0	7	6	 	 	 	6	3	 	 	 	I. HARD 	futures 	ITF
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Kei Nishikori 	Ivo Karlovic 	3	2	6	7	5	5	7	3	6	7	7	6	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Milos Raonic 	Stan Wawrinka 	3	1	6	7	7	7	 	7	6	6	6	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Joao Sousa 	Philipp Kohlschreiber 	3	2	7	4	7	5	6	5	6	6	7	4	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Pablo Carreno Busta 	Ilya Ivashka 	3	0	6	6	7	 	 	2	3	6	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Borna Coric 	Marton Fucsovics 	3	0	6	6	6	 	 	4	3	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Fabio Fognini 	Leonardo Mayer 	3	0	7	6	7	 	 	6	3	6	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Pierre Hugues Herbert 	Hyeon Chung 	3	1	6	1	6	6	 	2	6	2	4	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Filip Krajinovic 	Evgeny Donskoy 	3	0	6	7	7	 	 	4	6	6	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	David Goffin 	Marius Copil 	3	1	5	7	6	6	 	7	5	2	4	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Alex Bolt 	Gilles Simon 	3	2	2	6	4	7	6	6	4	6	6	4	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Lucas Pouille 	Maximilian Marterer 	3	1	7	7	5	6	 	6	6	7	4	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	17/01/2019 00:00	2019-01-17 00:00:00	Denis Shapovalov 	Taro Daniel 	3	0	6	7	6	 	 	3	6	3	 	 	HARD 	grandSlam 	GS
