tournament, date, aName, bName, aSets, bSets, aS1, aS2, aS3, aS4, aS5, bS1, bS2, bS3, bS4, bS5
"Australian Open - Melbourne" ,2018-01-22 ,"Timea Babos/Kristina Mladenovic" ,"Viktorija Golubic/Nina Stojanovic" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , ,
"Australian Open - Melbourne" ,2018-01-22 ,"Gabriela Dabrowski/Yifan Xu" ,"Shuko Aoyama/Zhaoxuan Yang" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , ,
"Australian Open - Melbourne" ,2018-01-22 ,"Latisha Chan/Andrea Hlavackova" ,"Hao Ching Chan/Katarina Srebotnik" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , ,
"Newport Beach" ,2018-01-22 ,"Jamie Loeb/Rebecca Peterson" ,"Julia Boserup/Eva Hrdinova" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , ,
"Newport Beach" ,2018-01-22 ,"Fanny Stollar/Carol Zhao" ,"Nicole Gibbs/Christina Mchale" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , ,
"Newport Beach" ,2018-01-22 ,"Taylor Townsend/Yanina Wickmayer" ,"Amandine Hesse/Victoria Rodriguez" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , ,
"Australian Open - Melbourne" ,2018-01-23 ,"Su Wei Hsieh/Shuai Peng" ,"Lucie Safarova/Barbora Strycova" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , ,
"Australian Open - Melbourne" ,2018-01-23 ,"Ekaterina Makarova/Elena Vesnina" ,"Gabriela Dabrowski/Yifan Xu" ,2 ,1 ,0 ,6 ,7 , , ,6 ,1 ,6 , ,
"Australian Open - Melbourne" ,2018-01-23 ,"Irina Camelia Begu/Monica Niculescu" ,"Jennifer Brady/Vania King" ,2 ,1 ,4 ,6 ,6 , , ,6 ,2 ,0 , ,
"Australian Open - Melbourne" ,2018-01-23 ,"Timea Babos/Kristina Mladenovic" ,"Latisha Chan/Andrea Hlavackova" ,2 ,1 ,6 ,0 ,7 , , ,4 ,6 ,6 , ,
