tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
M25 Bolton 2019 ,2019-04-04 00:00:00 ,Botic Van De Zandschulp ,Liam Broady ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,I. HARD ,futures ,ITF
M25 Bolton 2019 ,2019-04-04 00:00:00 ,Tim Van Rijthoven ,Antoine Escoffier ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,I. HARD ,futures ,ITF
M25 Bolton 2019 ,2019-04-04 00:00:00 ,Gijs Brouwer ,Jack Findel Hawkins ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,I. HARD ,futures ,ITF
M25 Bolton 2019 ,2019-04-04 00:00:00 ,Marc Andrea Huesler ,Luke Johnson ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,I. HARD ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-04 00:00:00 ,Peter Torebko ,Christopher Heyman ,2 ,1 ,6 ,4 ,6 , , ,4 ,6 ,2 , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-04 00:00:00 ,Miljan Zekic ,Eduard Esteve Lobato ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-04 00:00:00 ,Laurent Lokoli ,Bruno Sant'Anna ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-04 00:00:00 ,Nerman Fatic ,Fabrizio Ornago ,2 ,1 ,3 ,7 ,6 , , ,6 ,5 ,1 , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-04 00:00:00 ,Peter Nagy ,Walter Trusendi ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-04 00:00:00 ,Alexander Weis ,Alexandar Lazarov ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-04 00:00:00 ,Matteo Martineau ,Mircea Alexandru Jecan ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-04 00:00:00 ,Zsombor Piros ,Bogdan Ionut Apostol ,2 ,1 ,4 ,6 ,6 , , ,6 ,4 ,4 , , ,CLAY ,futures ,ITF
Monterrey Challenger 2019 ,2019-04-04 00:00:00 ,Feliciano Lopez ,Dominik Koepfer ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-04 00:00:00 ,Donald Young ,Santiago Giraldo ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-04 00:00:00 ,Peter Polansky ,Christopher Eubanks ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-04 00:00:00 ,Emilio Gomez ,Ante Pavic ,2 ,0 ,6 ,6 , , , ,1 ,0 , , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-04 00:00:00 ,Bradley Klahn ,Sebastian Ofner ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-04 00:00:00 ,Tennys Sandgren ,Darian King ,2 ,1 ,7 ,4 ,6 , , ,6 ,6 ,2 , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-04 00:00:00 ,Marcos Giron ,Marcel Granollers ,2 ,1 ,4 ,6 ,6 , , ,6 ,3 ,4 , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-04 00:00:00 ,Alexander Bublik ,Mitchell Krueger ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-04 00:00:00 ,Simone Bolelli ,Lorenzo Sonego ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-04 00:00:00 ,Dustin Brown ,Kimmer Coppejans ,2 ,1 ,6 ,7 ,6 , , ,7 ,5 ,2 , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-04 00:00:00 ,Filip Krajinovic ,Yannick Hanfmann ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-04 00:00:00 ,Roberto Marcora ,Alessandro Giannessi ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-04 00:00:00 ,Gianluca Mager ,Pierre Hugues Herbert ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-04 00:00:00 ,Matteo Donati ,Enzo Couacaud ,2 ,1 ,6 ,7 ,6 , , ,7 ,6 ,2 , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-04 00:00:00 ,Filippo Baldi ,Alexei Popyrin ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-04 00:00:00 ,Rudolf Molleker ,Thai Kwiatkowski ,2 ,1 ,6 ,6 ,6 , , ,7 ,3 ,3 , , ,CLAY ,challeger ,ATP
Alicante Challenger 2019 ,2019-04-05 00:00:00 ,Pablo Andujar ,Joao Domingues ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,challeger ,ATP
Alicante Challenger 2019 ,2019-04-05 00:00:00 ,Jose Hernandez Fernandez ,Pedro Sousa ,2 ,1 ,4 ,7 ,6 , , ,6 ,6 ,4 , , ,CLAY ,challeger ,ATP
Alicante Challenger 2019 ,2019-04-05 00:00:00 ,Pedro Martinez Portero ,Mario Vilella Martinez ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
Alicante Challenger 2019 ,2019-04-05 00:00:00 ,Carlos Taberner ,Salvatore Caruso ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,4 , , ,CLAY ,challeger ,ATP
Davis Cup, Group II, 1R, ESA-PER 2-3 2019 ,2019-04-05 00:00:00 ,Marcelo Arevalo ,Nicolas Alvarez ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,DAVIS ,ITF
Davis Cup, Group II, 1R, ESA-PER 2-3 2019 ,2019-04-05 00:00:00 ,Juan Pablo Varillas ,Alberto Emmanuel Alvarado Larin ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,DAVIS ,ITF
Davis Cup, Group II, 1R, MAR-LTU 2-3 2019 ,2019-04-05 00:00:00 ,Lamine Ouahab ,Laurynas Grigelis ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,DAVIS ,ITF
Davis Cup, Group II, 1R, MAR-LTU 2-3 2019 ,2019-04-05 00:00:00 ,Richard Berankis ,Adam Moundir ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,CLAY ,DAVIS ,ITF
Davis Cup, Group II, 1R, ROU-ZIM 4-1 2019 ,2019-04-05 00:00:00 ,Dragos Dima ,Takanyi Garanganga ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,I. HARD ,DAVIS ,ITF
Davis Cup, Group II, 1R, ROU-ZIM 4-1 2019 ,2019-04-05 00:00:00 ,Benjamin Lock ,Marius Copil ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,I. HARD ,DAVIS ,ITF
Davis Cup, Group II, 1R, THA-PHI 3-1 2019 ,2019-04-05 00:00:00 ,Wishaya Trongcharoenchaikul ,Alberto Lim ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,DAVIS ,ITF
Davis Cup, Group II, 1R, THA-PHI 3-1 2019 ,2019-04-05 00:00:00 ,Palaphoom Kovapitukted ,Jeson Patrombon ,2 ,1 ,6 ,2 ,6 , , ,3 ,6 ,4 , , ,HARD ,DAVIS ,ITF
M15 Antalya 2019 ,2019-04-05 00:00:00 ,Marsel Ilhan ,Vaclav Safranek ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-05 00:00:00 ,Clement Geens ,Denys Klok ,2 ,1 ,2 ,6 ,7 , , ,6 ,1 ,5 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-05 00:00:00 ,Felipe Meligeni Rodrigues Alves ,Valentin Vanta ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-05 00:00:00 ,Dan Alexandru Tomescu ,Shalva Dzhanashia ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,futures ,ITF
M15 Kashiwa 2019 ,2019-04-05 00:00:00 ,Jumpei Yamasaki ,Cheong Eui Kim ,2 ,1 ,6 ,3 ,6 , , ,4 ,6 ,4 , , ,HARD ,futures ,ITF
M15 Kashiwa 2019 ,2019-04-05 00:00:00 ,Yusuke Takahashi ,Yunosuke Tanaka ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,HARD ,futures ,ITF
M15 Kashiwa 2019 ,2019-04-05 00:00:00 ,Makoto Ochi ,Shintaro Imai ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,HARD ,futures ,ITF
M15 Kashiwa 2019 ,2019-04-05 00:00:00 ,Yuki Mochizuki ,Sho Shimabukuro ,2 ,1 ,2 ,7 ,6 , , ,6 ,5 ,3 , , ,HARD ,futures ,ITF
M15 Pinamar 2019 ,2019-04-05 00:00:00 ,Tomas Lipovsek Puches ,Genaro Alberto Olivieri ,2 ,1 ,2 ,6 ,6 , , ,6 ,4 ,1 , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-05 00:00:00 ,Matias Zukas ,Michel Vernier ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-05 00:00:00 ,Juan Pablo Ficovich ,Gabriel Alejandro Hidalgo ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-05 00:00:00 ,Manuel Pena Lopez ,Guido Ivan Justo ,2 ,0 ,6 ,6 , , , ,1 ,0 , , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-05 00:00:00 ,Camilo Ugo Carabelli ,Fermin Tenti ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-05 00:00:00 ,Thiago Agustin Tirante ,Franco Agamenone ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-05 00:00:00 ,Juan Manuel Cerundolo ,Facundo Juarez ,2 ,1 ,3 ,6 ,6 , , ,6 ,1 ,4 , , ,CLAY ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-05 00:00:00 ,Erik Crepaldi ,Kacper Zuk ,2 ,0 ,6 ,6 , , , ,4 ,0 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-05 00:00:00 ,Youssef Hossam ,Marek Jaloviec ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-05 00:00:00 ,Lukas Klein ,Niklas Guttau ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-05 00:00:00 ,Daniel Michalski ,Robert Strombachs ,2 ,0 ,6 ,6 , , , ,4 ,0 , , , ,HARD ,futures ,ITF
M15 Tabarka 2019 ,2019-04-05 00:00:00 ,Markus Eriksson ,Maxime Hamou ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-05 00:00:00 ,Christian Lindell ,Ignacio Carou ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-05 00:00:00 ,Corentin Denolly ,Marco Miceli ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-05 00:00:00 ,Simon Carr ,Jules Okala ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,4 , , ,CLAY ,futures ,ITF
M25 Bolton 2019 ,2019-04-05 00:00:00 ,Igor Sijsling ,Evan Hoyt ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,I. HARD ,futures ,ITF
M25 Bolton 2019 ,2019-04-05 00:00:00 ,Julian Lenz ,Tim Van Rijthoven ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,I. HARD ,futures ,ITF
M25 Bolton 2019 ,2019-04-05 00:00:00 ,Lloyd Glasspool ,Marc Andrea Huesler ,1 ,0 ,w , , , , , , , , , ,I. HARD ,futures ,ITF
M25 Bolton 2019 ,2019-04-05 00:00:00 ,Botic Van De Zandschulp ,Gijs Brouwer ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,I. HARD ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-05 00:00:00 ,Peter Torebko ,Zsombor Piros ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-05 00:00:00 ,Miljan Zekic ,Alexander Weis ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-05 00:00:00 ,Laurent Lokoli ,Matteo Martineau ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-05 00:00:00 ,Nerman Fatic ,Peter Nagy ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,futures ,ITF
Monterrey Challenger 2019 ,2019-04-05 00:00:00 ,Donald Young ,Bradley Klahn ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-05 00:00:00 ,Emilio Gomez ,Peter Polansky ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-05 00:00:00 ,Tennys Sandgren ,Marcos Giron ,2 ,1 ,6 ,6 ,6 , , ,1 ,7 ,0 , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-05 00:00:00 ,Alexander Bublik ,Feliciano Lopez ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-05 00:00:00 ,Dustin Brown ,Matteo Donati ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-05 00:00:00 ,Filip Krajinovic ,Gianluca Mager ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-05 00:00:00 ,Roberto Marcora ,Filippo Baldi ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-05 00:00:00 ,Rudolf Molleker ,Simone Bolelli ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,3 , , ,CLAY ,challeger ,ATP
Alicante Challenger 2019 ,2019-04-06 00:00:00 ,Pablo Andujar ,Carlos Taberner ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
Alicante Challenger 2019 ,2019-04-06 00:00:00 ,Pedro Martinez Portero ,Jose Hernandez Fernandez ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,CLAY ,challeger ,ATP
Davis Cup, Group II, 1R, ESA-PER 2-3 2019 ,2019-04-06 00:00:00 ,Marcelo Arevalo ,Juan Pablo Varillas ,2 ,1 ,6 ,6 ,7 , , ,7 ,4 ,6 , , ,HARD ,DAVIS ,ITF
Davis Cup, Group II, 1R, ESA-PER 2-3 2019 ,2019-04-06 00:00:00 ,Nicolas Alvarez ,Kyle Johnson ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,DAVIS ,ITF
Davis Cup, Group II, 1R, MAR-LTU 2-3 2019 ,2019-04-06 00:00:00 ,Richard Berankis ,Lamine Ouahab ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,CLAY ,DAVIS ,ITF
Davis Cup, Group II, 1R, MAR-LTU 2-3 2019 ,2019-04-06 00:00:00 ,Laurynas Grigelis ,Amine Ahouda ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,DAVIS ,ITF
Davis Cup, Group II, 1R, ROU-ZIM 4-1 2019 ,2019-04-06 00:00:00 ,Marius Copil ,Takanyi Garanganga ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,I. HARD ,DAVIS ,ITF
Davis Cup, Group II, 1R, ROU-ZIM 4-1 2019 ,2019-04-06 00:00:00 ,Filip Cristian Jianu ,Mehluli Don Ayanda Sibanda ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,I. HARD ,DAVIS ,ITF
Davis Cup, Group II, 1R, THA-PHI 3-1 2019 ,2019-04-06 00:00:00 ,John Bryan Decasa Otico ,Kasidit Samrej ,1 ,0 ,4 ,6 ,7 , , ,6 ,3 ,6 , , ,HARD ,DAVIS ,ITF
M15 Antalya 2019 ,2019-04-06 00:00:00 ,Clement Geens ,Dan Alexandru Tomescu ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-06 00:00:00 ,Felipe Meligeni Rodrigues Alves ,Marsel Ilhan ,2 ,0 ,7 ,6 , , , ,5 ,0 , , , ,CLAY ,futures ,ITF
M15 Kashiwa 2019 ,2019-04-06 00:00:00 ,Jumpei Yamasaki ,Makoto Ochi ,1 ,0 ,5 ,7 ,5 ,3 , ,7 ,6 , ,0 , ,HARD ,futures ,ITF
M15 Kashiwa 2019 ,2019-04-06 00:00:00 ,Yuki Mochizuki ,Yusuke Takahashi ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,futures ,ITF
M15 Pinamar 2019 ,2019-04-06 00:00:00 ,Pedro Sakamoto ,Tomas Lipovsek Puches ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-06 00:00:00 ,Pedro Sakamoto ,Matias Zukas ,2 ,1 ,7 ,2 ,6 , , ,5 ,6 ,3 , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-06 00:00:00 ,Matias Zukas ,Juan Pablo Ficovich ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-06 00:00:00 ,Manuel Pena Lopez ,Thiago Agustin Tirante ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-06 00:00:00 ,Juan Manuel Cerundolo ,Camilo Ugo Carabelli ,1 ,0 ,6 ,5 ,6 ,4 , ,7 , ,4 ,3 , ,CLAY ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-06 00:00:00 ,Lukas Klein ,Erik Crepaldi ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-06 00:00:00 ,Daniel Michalski ,Youssef Hossam ,2 ,1 ,3 ,7 ,7 , , ,6 ,5 ,5 , , ,HARD ,futures ,ITF
M15 Tabarka 2019 ,2019-04-06 00:00:00 ,Christian Lindell ,Corentin Denolly ,2 ,1 ,2 ,6 ,6 , , ,6 ,4 ,4 , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-06 00:00:00 ,Simon Carr ,Markus Eriksson ,2 ,1 ,1 ,6 ,6 , , ,6 ,1 ,4 , , ,CLAY ,futures ,ITF
M25 Bolton 2019 ,2019-04-06 00:00:00 ,Igor Sijsling ,Lloyd Glasspool ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,I. HARD ,futures ,ITF
M25 Bolton 2019 ,2019-04-06 00:00:00 ,Botic Van De Zandschulp ,Julian Lenz ,2 ,1 ,6 ,6 ,7 , , ,3 ,7 ,5 , , ,I. HARD ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-06 00:00:00 ,Miljan Zekic ,Nerman Fatic ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-06 00:00:00 ,Laurent Lokoli ,Peter Torebko ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,CLAY ,futures ,ITF
Monterrey Challenger 2019 ,2019-04-06 00:00:00 ,Emilio Gomez ,Donald Young ,2 ,1 ,2 ,6 ,6 , , ,6 ,3 ,4 , , ,HARD ,challeger ,ATP
Monterrey Challenger 2019 ,2019-04-06 00:00:00 ,Alexander Bublik ,Tennys Sandgren ,2 ,1 ,2 ,6 ,7 , , ,6 ,2 ,6 , , ,HARD ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-06 00:00:00 ,Dustin Brown ,Rudolf Molleker ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,2 , , ,CLAY ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-06 00:00:00 ,Filip Krajinovic ,Roberto Marcora ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,challeger ,ATP
US Men's Clay Court Championship - Houston 2019 ,2019-04-06 00:00:00 ,Santiago Giraldo ,James Ward ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
US Men's Clay Court Championship - Houston 2019 ,2019-04-06 00:00:00 ,Roberto Quiroz ,Jc Aragone ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,atp ,ATP
US Men's Clay Court Championship - Houston 2019 ,2019-04-06 00:00:00 ,Henri Laaksonen ,Tommy Paul ,2 ,1 ,6 ,6 ,6 , , ,4 ,7 ,4 , , ,CLAY ,atp ,ATP
US Men's Clay Court Championship - Houston 2019 ,2019-04-06 00:00:00 ,Mitchell Krueger ,Dominik Koepfer ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,4 , , ,CLAY ,atp ,ATP
US Men's Clay Court Championship - Houston 2019 ,2019-04-06 00:00:00 ,Darian King ,Peter Polansky ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,atp ,ATP
US Men's Clay Court Championship - Houston 2019 ,2019-04-06 00:00:00 ,Pedja Krstin ,Marcos Giron ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,atp ,ATP
US Men's Clay Court Championship - Houston 2019 ,2019-04-06 00:00:00 ,Christopher Eubanks ,Jay Clarke ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
US Men's Clay Court Championship - Houston 2019 ,2019-04-06 00:00:00 ,Daniel Elahi Galan ,Sebastian Ofner ,2 ,0 ,6 ,6 , , , ,0 ,2 , , , ,CLAY ,atp ,ATP
Alicante Challenger 2019 ,2019-04-07 00:00:00 ,Pablo Andujar ,Pedro Martinez Portero ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,4 , , ,CLAY ,challeger ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-07 00:00:00 ,Carlos Berlocq ,Adam Moundir ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-07 00:00:00 ,Adrian Menendez Maceiras ,Lamine Ouahab ,2 ,1 ,7 ,6 ,6 , , ,6 ,7 ,4 , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-07 00:00:00 ,Facundo Bagnis ,Viktor Troicki ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-07 00:00:00 ,Evgeny Karlovskiy ,Tim Puetz ,2 ,1 ,7 ,4 ,6 , , ,6 ,6 ,2 , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-07 00:00:00 ,Elias Ymer ,Kevin Krawietz ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-07 00:00:00 ,Lorenzo Sonego ,Alexey Vatutin ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-07 00:00:00 ,Elliot Benchetrit ,Corentin Moutet ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-07 00:00:00 ,Alejandro Davidovich Fokina ,Gregoire Barrere ,2 ,1 ,7 ,3 ,6 , , ,5 ,6 ,4 , , ,CLAY ,atp ,ATP
M15 Antalya 2019 ,2019-04-07 00:00:00 ,Felipe Meligeni Rodrigues Alves ,Clement Geens ,1 ,0 ,6 ,1 , , , ,3 ,0 , , , ,CLAY ,futures ,ITF
M15 Kashiwa 2019 ,2019-04-07 00:00:00 ,Jumpei Yamasaki ,Yuki Mochizuki ,2 ,1 ,6 ,2 ,6 , , ,2 ,6 ,2 , , ,HARD ,futures ,ITF
M15 Pinamar 2019 ,2019-04-07 00:00:00 ,Pedro Sakamoto ,Manuel Pena Lopez ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,futures ,ITF
M15 Pinamar 2019 ,2019-04-07 00:00:00 ,Manuel Pena Lopez ,Juan Manuel Cerundolo ,1 ,0 ,4 , , , , ,1 , , , , ,CLAY ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-07 00:00:00 ,Lukas Klein ,Daniel Michalski ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,futures ,ITF
M15 Tabarka 2019 ,2019-04-07 00:00:00 ,Simon Carr ,Christian Lindell ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,futures ,ITF
M25 Bolton 2019 ,2019-04-07 00:00:00 ,Botic Van De Zandschulp ,Igor Sijsling ,2 ,1 ,7 ,6 ,7 , , ,6 ,7 ,5 , , ,I. HARD ,futures ,ITF
Monterrey Challenger 2019 ,2019-04-07 00:00:00 ,Alexander Bublik ,Emilio Gomez ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,challeger ,ATP
Sophia Antipolis Challenger 2019 ,2019-04-07 00:00:00 ,Dustin Brown ,Filip Krajinovic ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Laurynas Grigelis ,Zdenek Kolar ,2 ,1 ,1 ,6 ,7 , , ,6 ,3 ,5 , , ,CLAY ,challeger ,ATP
