tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"Stockholm Open - Stockholm 2004" ,2004-10-29 00:00:00 ,"Feliciano Lopez/Fernando Verdasco" ,"Mahesh Bhupathi/Jan Michael Gambill" ,2 ,1 ,3 ,7 ,6 , , ,6 ,5 ,2 , , ,I. HARD ,atp ,ATP
"Davidoff Swiss Indoors - Basel 2004" ,2004-10-30 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Mario Ancic/Ivan Ljubicic" ,2 ,1 ,7 ,6 ,6 , , ,6 ,7 ,3 , , ,CARPET ,atp ,ATP
"Davidoff Swiss Indoors - Basel 2004" ,2004-10-30 00:00:00 ,"Lucas Arnold Ker/Mariano Hood" ,"Mark Knowles/Daniel Nestor" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,CARPET ,atp ,ATP
"St. Petersburg Open - St. Petersburg 2004" ,2004-10-30 00:00:00 ,"Arnaud Clement/Michael Llodra" ,"Max Mirnyi/Mikhail Youzhny" ,1 ,0 ,w , , , , , , , , , ,CARPET ,atp ,ATP
"St. Petersburg Open - St. Petersburg 2004" ,2004-10-30 00:00:00 ,"Dominik Hrbaty/Jaroslav Levinsky" ,"Julian Knowle/Nenad Zimonjic" ,2 ,1 ,1 ,6 ,6 , , ,6 ,1 ,2 , , ,CARPET ,atp ,ATP
"Stockholm Open - Stockholm 2004" ,2004-10-30 00:00:00 ,"Wayne Arthurs/Paul Hanley" ,"Joachim Johansson/Jarkko Nieminen" ,1 ,0 ,w , , , , , , , , , ,I. HARD ,atp ,ATP
"Davidoff Swiss Indoors - Basel 2004" ,2004-10-31 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Lucas Arnold Ker/Mariano Hood" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,CARPET ,atp ,ATP
"St. Petersburg Open - St. Petersburg 2004" ,2004-10-31 00:00:00 ,"Arnaud Clement/Michael Llodra" ,"Dominik Hrbaty/Jaroslav Levinsky" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CARPET ,atp ,ATP
"Stockholm Open - Stockholm 2004" ,2004-10-31 00:00:00 ,"Feliciano Lopez/Fernando Verdasco" ,"Wayne Arthurs/Paul Hanley" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-01 00:00:00 ,"Wayne Black/Kevin Ullyett" ,"Jared Palmer/Pavel Vizner" ,2 ,1 ,6 ,6 ,6 , , ,7 ,2 ,3 , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-01 00:00:00 ,"Martin Damm/Cyril Suk" ,"Leander Paes/David Rikl" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-02 00:00:00 ,"Mark Knowles/Daniel Nestor" ,"Gaston Gaudio/Mariano Hood" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-02 00:00:00 ,"Mahesh Bhupathi/Max Mirnyi" ,"Andrei Pavel/Nenad Zimonjic" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-02 00:00:00 ,"Fernando Gonzalez/Nicolas Massu" ,"Arnaud Clement/Michael Llodra" ,2 ,1 ,1 ,7 ,6 , , ,6 ,5 ,3 , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-02 00:00:00 ,"Dominik Hrbaty/Jiri Novak" ,"Gaston Etlis/Martin Rodriguez" ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,2 , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-03 00:00:00 ,"Wayne Black/Kevin Ullyett" ,"Mark Knowles/Daniel Nestor" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-03 00:00:00 ,"Jonas Bjorkman/Todd Woodbridge" ,"Wayne Arthurs/Paul Hanley" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-03 00:00:00 ,"Julien Benneteau/Nicolas Mahut" ,"Bob Bryan/Mike Bryan" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-04 00:00:00 ,"Jonas Bjorkman/Todd Woodbridge" ,"Martin Damm/Cyril Suk" ,1 ,0 ,6 , , , , ,2 , , , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-04 00:00:00 ,"Mahesh Bhupathi/Max Mirnyi" ,"Fernando Gonzalez/Nicolas Massu" ,1 ,0 ,w , , , , , , , , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-04 00:00:00 ,"Julien Benneteau/Nicolas Mahut" ,"Dominik Hrbaty/Jiri Novak" ,2 ,0 ,6 ,7 , , , ,1 ,6 , , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-05 00:00:00 ,"Jonas Bjorkman/Todd Woodbridge" ,"Julien Benneteau/Nicolas Mahut" ,2 ,1 ,4 ,6 ,6 , , ,6 ,3 ,2 , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-06 00:00:00 ,"Wayne Black/Kevin Ullyett" ,"Mahesh Bhupathi/Max Mirnyi" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CARPET ,atp ,ATP
"BNP Paribas Masters - Paris 2004" ,2004-11-07 00:00:00 ,"Jonas Bjorkman/Todd Woodbridge" ,"Wayne Black/Kevin Ullyett" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CARPET ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-08 00:00:00 ,"Mariusz Fyrstenberg/Marcin Matkowski" ,"Tomas Cibulec/David Skoch" ,2 ,1 ,6 ,6 ,6 , , ,3 ,7 ,4 , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-08 00:00:00 ,"Jonathan Erlich/Noam Okun" ,"Jordan Kerr/Jim Thomas" ,2 ,1 ,6 ,7 ,6 , , ,7 ,6 ,4 , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-10 00:00:00 ,"Simon Aspelin/Graydon Oliver" ,"Raemon Sluiter/Dennis van Scheppingen" ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,3 , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-10 00:00:00 ,"Petr Luxa/Petr Pala" ,"Victor Bruthans/Kamil Capkovic" ,2 ,0 ,6 ,7 , , , ,0 ,5 , , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-10 00:00:00 ,"Massimo Bertolini/Johan Landsberg" ,"Karsten Braasch/Lars Burgsmuller" ,2 ,1 ,6 ,6 ,6 , , ,7 ,2 ,3 , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-10 00:00:00 ,"Karol Beck/Jaroslav Levinsky" ,"Stephen Huss/Todd Perry" ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,4 , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-10 00:00:00 ,"Karol Kucera/Michal Mertinak" ,"Jeff Coetzee/Robbie Koenig" ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,4 , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-10 00:00:00 ,"Dominik Hrbaty/Igor Zelenay" ,"Robert Lindstedt/Jarkko Nieminen" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-11 00:00:00 ,"Mariusz Fyrstenberg/Marcin Matkowski" ,"Petr Luxa/Petr Pala" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-11 00:00:00 ,"Jonathan Erlich/Noam Okun" ,"Massimo Bertolini/Johan Landsberg" ,2 ,0 ,7 ,6 , , , ,6 ,0 , , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-12 00:00:00 ,"Simon Aspelin/Graydon Oliver" ,"Dominik Hrbaty/Igor Zelenay" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-12 00:00:00 ,"Jonathan Erlich/Noam Okun" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-12 00:00:00 ,"Karol Beck/Jaroslav Levinsky" ,"Karol Kucera/Michal Mertinak" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,I. HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-13 00:00:00 ,"Simon Aspelin/Graydon Oliver" ,"Karol Beck/Jaroslav Levinsky" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,I. HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-13 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Gaston Etlis/Martin Rodriguez" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-13 00:00:00 ,"Wayne Black/Kevin Ullyett" ,"Martin Damm/Cyril Suk" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-13 00:00:00 ,"Jonas Bjorkman/Todd Woodbridge" ,"Mahesh Bhupathi/Max Mirnyi" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,atp ,ATP
"Tatra Banka Open - Bratislava 2004" ,2004-11-14 00:00:00 ,"Simon Aspelin/Graydon Oliver" ,"Jonathan Erlich/Noam Okun" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,I. HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-14 00:00:00 ,"Mark Knowles/Daniel Nestor" ,"Xavier Malisse/Olivier Rochus" ,2 ,1 ,5 ,7 ,6 , , ,7 ,6 ,4 , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-14 00:00:00 ,"Jonas Bjorkman/Todd Woodbridge" ,"Bob Bryan/Mike Bryan" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-14 00:00:00 ,"Mahesh Bhupathi/Max Mirnyi" ,"Gaston Etlis/Martin Rodriguez" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-16 00:00:00 ,"Mark Knowles/Daniel Nestor" ,"Wayne Black/Kevin Ullyett" ,2 ,1 ,4 ,6 ,7 , , ,6 ,3 ,6 , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-16 00:00:00 ,"Jonas Bjorkman/Todd Woodbridge" ,"Gaston Etlis/Martin Rodriguez" ,2 ,1 ,2 ,7 ,7 , , ,6 ,6 ,6 , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-16 00:00:00 ,"Xavier Malisse/Olivier Rochus" ,"Martin Damm/Cyril Suk" ,2 ,1 ,2 ,6 ,6 , , ,6 ,1 ,4 , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-18 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Mahesh Bhupathi/Max Mirnyi" ,2 ,1 ,7 ,5 ,6 , , ,6 ,7 ,4 , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-18 00:00:00 ,"Wayne Black/Kevin Ullyett" ,"Xavier Malisse/Olivier Rochus" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-18 00:00:00 ,"Mark Knowles/Daniel Nestor" ,"Martin Damm/Cyril Suk" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-19 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Mark Knowles/Daniel Nestor" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-19 00:00:00 ,"Wayne Black/Kevin Ullyett" ,"Jonas Bjorkman/Todd Woodbridge" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,atp ,ATP
"Tennis Masters Cup - Houston 2004" ,2004-11-20 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Wayne Black/Kevin Ullyett" ,3 ,1 ,4 ,7 ,6 ,6 , ,6 ,5 ,4 ,2 , ,HARD ,atp ,ATP
"Davis Cup, World Group, F, ESP-USA 3-2 2004" ,2004-12-04 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Juan Carlos Ferrero/Tommy Robredo" ,3 ,0 ,6 ,6 ,6 , , ,0 ,3 ,2 , , ,CLAY ,DAVIS ,ITF
"Chennai Open - Chennai 2005" ,2005-01-03 00:00:00 ,"Mahesh Bhupathi/Jonas Bjorkman" ,"Christophe Rochus/Tom Vanhoudt" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-03 00:00:00 ,"Ashley Fisher/Tripp Phillips" ,"Mustafa Ghouse/Vishal Uppal" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-03 00:00:00 ,"Gaston Etlis/Martin Rodriguez" ,"Joachim Johansson/Todd Woodbridge" ,2 ,1 ,1 ,7 ,6 , , ,6 ,6 ,4 , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-03 00:00:00 ,"Jordan Kerr/Jim Thomas" ,"Lleyton Hewitt/Roger Rasheed" ,2 ,1 ,7 ,6 ,6 , , ,6 ,7 ,2 , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-03 00:00:00 ,"Simon Aspelin/Todd Perry" ,"Chris Haggard/Robbie Koenig" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-03 00:00:00 ,"Gaston Gaudio/Feliciano Lopez" ,"Martin Damm/Jared Palmer" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-03 00:00:00 ,"Andrei Pavel/Mikhail Youzhny" ,"Yves Allegro/Michael Kohlmann" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-03 00:00:00 ,"Albert Costa/Rafael Nadal" ,"Sebastien Grosjean/Gael Monfils" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-03 00:00:00 ,"Alexander Waske/Rogier Wassen" ,"Thomas Johansson/Ivan Ljubicic" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-03 00:00:00 ,"Nicolas Mahut/Fabrice Santoro" ,"Mohammad Ghareeb/Amir Ebrahim" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-04 00:00:00 ,"Leander Paes/Nenad Zimonjic" ,"Jean Francois Bachelot/Gregory Carraz" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-04 00:00:00 ,"Michal Tabara/Santiago Ventura" ,"Paul Henri Mathieu/Olivier Patience" ,2 ,1 ,7 ,4 ,6 , , ,6 ,6 ,2 , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-04 00:00:00 ,"Kenneth Carlsen/Jan Michael Gambill" ,"Jonathan Erlich/Andy Ram" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-04 00:00:00 ,"Kevin Kim/Jiri Vanek" ,"Lars Burgsmuller/Ivo Heuberger" ,1 ,0 ,6 ,1 ,3 , , ,2 ,6 ,1 , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-04 00:00:00 ,"Yen Hsun Lu/Rainer Schuettler" ,"Justin Gimelstob/Julian Knowle" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-04 00:00:00 ,"Xavier Malisse/Olivier Rochus" ,"Paul Baccanello/Nathan Healey" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-04 00:00:00 ,"Frantisek Cermak/Leos Friedl" ,"Karol Beck/Hyung Taik Lee" ,2 ,0 ,6 ,6 , , , ,0 ,4 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-04 00:00:00 ,"Igor Andreev/Nikolay Davydenko" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,2 ,0 ,6 ,7 , , , ,0 ,6 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-04 00:00:00 ,"Cyril Suk/Pavel Vizner" ,"Tomas Cibulec/Jeff Coetzee" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-05 00:00:00 ,"Mahesh Bhupathi/Jonas Bjorkman" ,"Michal Tabara/Santiago Ventura" ,2 ,1 ,3 ,6 ,6 , , ,6 ,4 ,4 , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-05 00:00:00 ,"Kevin Kim/Jiri Vanek" ,"Kenneth Carlsen/Jan Michael Gambill" ,2 ,1 ,6 ,6 ,6 , , ,3 ,7 ,4 , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-05 00:00:00 ,"Karsten Braasch/Robert Lindstedt" ,"Prakash Amritraj/Stephen Amritraj" ,2 ,1 ,6 ,5 ,6 , , ,2 ,7 ,4 , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-05 00:00:00 ,"Wayne Arthurs/Paul Hanley" ,"Taylor Dent/Robby Ginepri" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-05 00:00:00 ,"Agustin Calleri/Juan Ignacio Chela" ,"Julien Benneteau/Cyril Saulnier" ,2 ,1 ,7 ,3 ,6 , , ,5 ,6 ,3 , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-05 00:00:00 ,"Rick Leach/Brian MacPhie" ,"Tomas Berdych/Jurgen Melzer" ,2 ,1 ,6 ,1 ,7 , , ,4 ,6 ,6 , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-05 00:00:00 ,"Simon Aspelin/Todd Perry" ,"Jordan Kerr/Jim Thomas" ,2 ,1 ,6 ,5 ,7 , , ,4 ,7 ,5 , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-05 00:00:00 ,"Nicolas Kiefer/Radek Stepanek" ,"Florian Mayer/Graydon Oliver" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-05 00:00:00 ,"Igor Andreev/Nikolay Davydenko" ,"Cyril Suk/Pavel Vizner" ,2 ,0 ,6 ,6 , , , ,3 ,0 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-05 00:00:00 ,"Andrei Pavel/Mikhail Youzhny" ,"Gaston Gaudio/Feliciano Lopez" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-05 00:00:00 ,"Albert Costa/Rafael Nadal" ,"Frantisek Cermak/Leos Friedl" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-05 00:00:00 ,"Nicolas Mahut/Fabrice Santoro" ,"Alexander Waske/Rogier Wassen" ,2 ,1 ,1 ,6 ,6 , , ,6 ,3 ,4 , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-06 00:00:00 ,"Leander Paes/Nenad Zimonjic" ,"Karsten Braasch/Robert Lindstedt" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-06 00:00:00 ,"Yen Hsun Lu/Rainer Schuettler" ,"Ashley Fisher/Tripp Phillips" ,2 ,1 ,6 ,1 ,6 , , ,2 ,6 ,4 , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-06 00:00:00 ,"Xavier Malisse/Olivier Rochus" ,"Rick Leach/Brian MacPhie" ,2 ,1 ,6 ,3 ,6 , , ,4 ,6 ,3 , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-06 00:00:00 ,"Nicolas Kiefer/Radek Stepanek" ,"Gaston Etlis/Martin Rodriguez" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-07 00:00:00 ,"Mahesh Bhupathi/Jonas Bjorkman" ,"Kevin Kim/Jiri Vanek" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-07 00:00:00 ,"Agustin Calleri/Juan Ignacio Chela" ,"Wayne Arthurs/Paul Hanley" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-07 00:00:00 ,"Simon Aspelin/Todd Perry" ,"Nicolas Kiefer/Radek Stepanek" ,1 ,0 ,w , , , , , , , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-07 00:00:00 ,"Andrei Pavel/Mikhail Youzhny" ,"Igor Andreev/Nikolay Davydenko" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-07 00:00:00 ,"Albert Costa/Rafael Nadal" ,"Nicolas Mahut/Fabrice Santoro" ,2 ,1 ,5 ,6 ,7 , , ,7 ,4 ,6 , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-08 00:00:00 ,"Yen Hsun Lu/Rainer Schuettler" ,"Leander Paes/Nenad Zimonjic" ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,4 , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-08 00:00:00 ,"Xavier Malisse/Olivier Rochus" ,"Agustin Calleri/Juan Ignacio Chela" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,atp ,ATP
"Qatar Open - Doha 2005" ,2005-01-08 00:00:00 ,"Albert Costa/Rafael Nadal" ,"Andrei Pavel/Mikhail Youzhny" ,2 ,1 ,6 ,4 ,6 , , ,3 ,6 ,3 , , ,HARD ,atp ,ATP
"Chennai Open - Chennai 2005" ,2005-01-09 00:00:00 ,"Yen Hsun Lu/Rainer Schuettler" ,"Mahesh Bhupathi/Jonas Bjorkman" ,2 ,1 ,7 ,4 ,7 , , ,5 ,6 ,6 , , ,HARD ,atp ,ATP
"Next Generation Hardcourts - Adelaide 2005" ,2005-01-09 00:00:00 ,"Xavier Malisse/Olivier Rochus" ,"Simon Aspelin/Todd Perry" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,atp ,ATP
"Heineken Open - Auckland 2005" ,2005-01-10 00:00:00 ,"Martin Garcia/Mariano Hood" ,"Agustin Calleri/Robbie Koenig" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,atp ,ATP
"Heineken Open - Auckland 2005" ,2005-01-10 00:00:00 ,"Cyril Suk/Pavel Vizner" ,"Tomas Cibulec/Dominik Hrbaty" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,atp ,ATP
"Heineken Open - Auckland 2005" ,2005-01-10 00:00:00 ,"Juan Ignacio Chela/Sebastian Prieto" ,"Daniel King Turner/Mark Nielsen" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,atp ,ATP
"Medibank Private International - Sydney 2005" ,2005-01-10 00:00:00 ,"Wayne Black/Kevin Ullyett" ,"Frantisek Cermak/Leos Friedl" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,atp ,ATP
"Medibank Private International - Sydney 2005" ,2005-01-10 00:00:00 ,"Igor Andreev/Nikolay Davydenko" ,"Jonathan Erlich/Andy Ram" ,2 ,1 ,4 ,7 ,7 , , ,6 ,5 ,6 , , ,HARD ,atp ,ATP
"Medibank Private International - Sydney 2005" ,2005-01-10 00:00:00 ,"Martin Damm/Jared Palmer" ,"Bob Bryan/Mike Bryan" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,atp ,ATP
"Heineken Open - Auckland 2005" ,2005-01-11 00:00:00 ,"Yves Allegro/Michael Kohlmann" ,"Julien Benneteau/Cyril Saulnier" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,atp ,ATP
"Heineken Open - Auckland 2005" ,2005-01-11 00:00:00 ,"Fernando Gonzalez/Jim Thomas" ,"Jeff Coetzee/Alberto Martin" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,HARD ,atp ,ATP
"Heineken Open - Auckland 2005" ,2005-01-11 00:00:00 ,"Graydon Oliver/Petr Pala" ,"Paul Hanley/Jordan Kerr" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,atp ,ATP
"Medibank Private International - Sydney 2005" ,2005-01-11 00:00:00 ,"Arnaud Clement/Michael Llodra" ,"Chris Guccione/Todd Reid" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , , ,HARD ,atp ,ATP
"Medibank Private International - Sydney 2005" ,2005-01-11 00:00:00 ,"Tomas Berdych/Radek Stepanek" ,"Mark Knowles/Daniel Nestor" ,2 ,1 ,6 ,5 ,7 , , ,4 ,7 ,6 , , ,HARD ,atp ,ATP
"Medibank Private International - Sydney 2005" ,2005-01-11 00:00:00 ,"Jurgen Melzer/Max Mirnyi" ,"Nathan Healey/Marc Kimmich" ,2 ,1 ,4 ,6 ,7 , , ,6 ,3 ,6 , , ,HARD ,atp ,ATP
