tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"Budapest Challenger 2019" ,2019-02-07 00:00:00 ,"Filippo Baldi/Luca Margaroli" ,"Andre Begemann/Rameez Junaid" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,I. HARD ,challeger ,ATP
"Chennai Challenger 2019" ,2019-02-07 00:00:00 ,"Tomislav Draganja/Tsung Hua Yang" ,"Nam Hoang Ly/Sumit Nagal" ,1 ,0 ,w , , , , , , , , , ,HARD ,challeger ,ATP
"Chennai Challenger 2019" ,2019-02-07 00:00:00 ,"Gianluca Mager/Andrea Pellegrino" ,"Arjun Kadhe/Saketh Sai Myneni" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,challeger ,ATP
"Chennai Challenger 2019" ,2019-02-07 00:00:00 ,"Gianluca Mager/Andrea Pellegrino" ,"N. Vijay Sundar Prashanth/Jose Statham" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,challeger ,ATP
"Chennai Challenger 2019" ,2019-02-07 00:00:00 ,"Matt Reid/Luke Saville" ,"Sidharth Rawat/Manish Sureshkumar" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,challeger ,ATP
"Chennai Challenger 2019" ,2019-02-07 00:00:00 ,"Andre Goransson/Harri Heliovaara" ,"Ivan Gakhov/Alexander Pavlioutchenkov" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
"Cordoba Open - Cordoba 2019" ,2019-02-07 00:00:00 ,"Roman Jebavy/Andres Molteni" ,"Nicholas Monroe/Miguel Angel Reyes Varela" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,atp ,ATP
"Cordoba Open - Cordoba 2019" ,2019-02-07 00:00:00 ,"Maximo Gonzalez/Horacio Zeballos" ,"Pablo Carreno Busta/Gerard Granollers" ,1 ,0 ,w , , , , , , , , , ,CLAY ,atp ,ATP
"Cordoba Open - Cordoba 2019" ,2019-02-07 00:00:00 ,"Sander Gille/Joran Vliegen" ,"Facundo Arguello/Pedro Cachin" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,4 , , ,CLAY ,atp ,ATP
"Dallas Challenger 2019" ,2019-02-07 00:00:00 ,"Luis David Martinez/Andrea Vavassori" ,"Dustin Brown/Goncalo Oliveira" ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,8 , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2019" ,2019-02-07 00:00:00 ,"Ruben Gonzales/Alex Lawson" ,"Maxime Cressy/Bernardo Saraiva" ,1 ,0 ,w , , , , , , , , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2019" ,2019-02-07 00:00:00 ,"Ante Pavic/Ruan Roelofse" ,"Matias Franco Descotte/Joao Souza" ,1 ,0 ,w , , , , , , , , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2019" ,2019-02-07 00:00:00 ,"Ruben Gonzales/Alex Lawson" ,"Roberto Maytin/Fernando Romboli" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,I. HARD ,challeger ,ATP
"DIEMA XTRA Sofia Open - Sofia 2019" ,2019-02-07 00:00:00 ,"Cheng Peng Hsieh/Christopher Rungkat" ,"Denys Molchanov/Igor Zelenay" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,I. HARD ,atp ,ATP
"DIEMA XTRA Sofia Open - Sofia 2019" ,2019-02-07 00:00:00 ,"Nikola Mektic/Jurgen Melzer" ,"Simone Bolelli/Andreas Seppi" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,6 , , ,I. HARD ,atp ,ATP
"DIEMA XTRA Sofia Open - Sofia 2019" ,2019-02-07 00:00:00 ,"Jeevan Nedunchezhiyan/Purav Raja" ,"Robin Haase/Matwe Middelkoop" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,I. HARD ,atp ,ATP
"Open Sud de France - Montpellier 2019" ,2019-02-07 00:00:00 ,"Benjamin Bonzi/Antoine Hoang" ,"Ken Skupski/Neal Skupski" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,I. HARD ,atp ,ATP
"Open Sud de France - Montpellier 2019" ,2019-02-07 00:00:00 ,"Ivan Dodig/Edouard Roger Vasselin" ,"Marcin Matkowski/Philipp Oswald" ,2 ,1 ,6 ,6 ,1 , , ,7 ,1 ,7 , , ,I. HARD ,atp ,ATP
"Budapest Challenger 2019" ,2019-02-08 00:00:00 ,"Kevin Krawietz/Filip Polasek" ,"Nikola Cacic/Nikola Milojevic" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,I. HARD ,challeger ,ATP
"Chennai Challenger 2019" ,2019-02-08 00:00:00 ,"Matt Reid/Luke Saville" ,"Andre Goransson/Harri Heliovaara" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,challeger ,ATP
"Chennai Challenger 2019" ,2019-02-08 00:00:00 ,"Gianluca Mager/Andrea Pellegrino" ,"Tomislav Draganja/Tsung Hua Yang" ,2 ,0 ,6 ,6 , , , ,0 ,4 , , , ,HARD ,challeger ,ATP
"Cordoba Open - Cordoba 2019" ,2019-02-08 00:00:00 ,"Facundo Bagnis/Guillermo Duran" ,"Aljaz Bedene/Maximilian Marterer" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,atp ,ATP
"Cordoba Open - Cordoba 2019" ,2019-02-08 00:00:00 ,"Roman Jebavy/Andres Molteni" ,"Facundo Bagnis/Guillermo Duran" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
"Dallas Challenger 2019" ,2019-02-08 00:00:00 ,"Romain Arneodo/Andrei Vasilevski" ,"Luis David Martinez/Andrea Vavassori" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2019" ,2019-02-08 00:00:00 ,"John Isner/Alex Kuznetsov" ,"Ryan Harrison/Jack Withrow" ,1 ,0 ,w , , , , , , , , , ,I. HARD ,challeger ,ATP
"DIEMA XTRA Sofia Open - Sofia 2019" ,2019-02-08 00:00:00 ,"Rohan Bopanna/Divij Sharan" ,"Alexander Donski/Alexandar Lazarov" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,I. HARD ,atp ,ATP
"DIEMA XTRA Sofia Open - Sofia 2019" ,2019-02-08 00:00:00 ,"Nikola Mektic/Jurgen Melzer" ,"Jeevan Nedunchezhiyan/Purav Raja" ,2 ,1 ,5 ,6 ,1 , , ,7 ,4 ,6 , , ,I. HARD ,atp ,ATP
"Open Sud de France - Montpellier 2019" ,2019-02-08 00:00:00 ,"Ivan Dodig/Edouard Roger Vasselin" ,"Leander Paes/Benoit Paire" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,I. HARD ,atp ,ATP
"Budapest Challenger 2019" ,2019-02-09 00:00:00 ,"Filippo Baldi/Luca Margaroli" ,"Scott Clayton/Adil Shamasdin" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,I. HARD ,challeger ,ATP
"Chennai Challenger 2019" ,2019-02-09 00:00:00 ,"Gianluca Mager/Andrea Pellegrino" ,"Matt Reid/Luke Saville" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,challeger ,ATP
"Dallas Challenger 2019" ,2019-02-09 00:00:00 ,"Marcos Giron/Dennis Novikov" ,"N.Sriram Balaji/Hans Hach Verdugo" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2019" ,2019-02-09 00:00:00 ,"Ante Pavic/Ruan Roelofse" ,"John Isner/Alex Kuznetsov" ,2 ,1 ,1 ,7 ,1 , , ,6 ,5 ,7 , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2019" ,2019-02-09 00:00:00 ,"Marcos Giron/Dennis Novikov" ,"Romain Arneodo/Andrei Vasilevski" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,9 , , ,I. HARD ,challeger ,ATP
"DIEMA XTRA Sofia Open - Sofia 2019" ,2019-02-09 00:00:00 ,"Cheng Peng Hsieh/Christopher Rungkat" ,"Rohan Bopanna/Divij Sharan" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,I. HARD ,atp ,ATP
"Open Sud de France - Montpellier 2019" ,2019-02-09 00:00:00 ,"Benjamin Bonzi/Antoine Hoang" ,"Luke Bambridge/Jonny O'Mara" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,atp ,ATP
