tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"BNP Paribas Open - Indian Wells 2019" ,2019-03-08 00:00:00 ,"Taylor Harry Fritz/Nick Kyrgios" ,"Steve Johnson/Dominic Thiem" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-08 00:00:00 ,"Novak Djokovic/Fabio Fognini" ,"Jeremy Chardy/Milos Raonic" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,HARD ,atp ,ATP
"Santiago Challenger 2019" ,2019-03-08 00:00:00 ,"Facundo Arguello/Martin Cuevas" ,"Hugo Dellien/Guillermo Duran" ,2 ,1 ,6 ,3 ,1 , , ,1 ,6 ,7 , , ,CLAY ,challeger ,ATP
"Santiago Challenger 2019" ,2019-03-08 00:00:00 ,"Franco Agamenone/Fernando Romboli" ,"Marcelo Tomas Barrios Vera/Gonzalo Lama" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,challeger ,ATP
"Zhuhai Challenger 2019" ,2019-03-08 00:00:00 ,"Zhe Li/Goncalo Oliveira" ,"Xin Gao/Zhizhen Zhang" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,HARD ,challeger ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-09 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Karen Khachanov/Daniil Medvedev" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-09 00:00:00 ,"Jean Julien Rojer/Horia Tecau" ,"Marton Fucsovics/Guido Pella" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-09 00:00:00 ,"Lucas Pouille/Stan Wawrinka" ,"Ivan Dodig/Edouard Roger Vasselin" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-09 00:00:00 ,"Dominic Inglot/Franko Skugor" ,"Feliciano Lopez/Diego Sebastian Schwartzman" ,2 ,1 ,5 ,6 ,1 , , ,7 ,4 ,7 , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-09 00:00:00 ,"Nikola Mektic/Horacio Zeballos" ,"Kyle Edmund/Neal Skupski" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-09 00:00:00 ,"Rohan Bopanna/Denis Shapovalov" ,"Jamie Murray/Bruno Soares" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,atp ,ATP
"Santiago Challenger 2019" ,2019-03-09 00:00:00 ,"Franco Agamenone/Fernando Romboli" ,"Facundo Arguello/Martin Cuevas" ,2 ,1 ,7 ,1 ,1 , , ,6 ,6 ,6 , , ,CLAY ,challeger ,ATP
"Zhuhai Challenger 2019" ,2019-03-09 00:00:00 ,"Mao Xin Gong/Ze Zhang" ,"Nikola Cacic/Hiroki Moriya" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,challeger ,ATP
"Zhuhai Challenger 2019" ,2019-03-09 00:00:00 ,"Max Purcell/Luke Saville" ,"Zhe Li/Goncalo Oliveira" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,9 , , ,HARD ,challeger ,ATP
"Zhuhai Challenger 2019" ,2019-03-09 00:00:00 ,"Max Purcell/Luke Saville" ,"Ruben Gonzales/Alex Lawson" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,challeger ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-10 00:00:00 ,"Lukasz Kubot/Marcelo Melo" ,"Taylor Harry Fritz/Nick Kyrgios" ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,8 , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-10 00:00:00 ,"Oliver Marach/Mate Pavic" ,"Marco Cecchinato/Andreas Seppi" ,2 ,0 ,6 ,6 , , , ,4 ,0 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-10 00:00:00 ,"Raven Klaasen/Michael Venus" ,"Ben Mclachlan/Jan Lennard Struff" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-10 00:00:00 ,"Mackenzie McDonald/Reilly Opelka" ,"Adrian Mannarino/Gael Monfils" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-10 00:00:00 ,"Novak Djokovic/Fabio Fognini" ,"Rohan Bopanna/Denis Shapovalov" ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,8 , , ,HARD ,atp ,ATP
"Zhuhai Challenger 2019" ,2019-03-10 00:00:00 ,"Mao Xin Gong/Ze Zhang" ,"Max Purcell/Luke Saville" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,challeger ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-11 00:00:00 ,"Juan Sebastian Cabal/Robert Farah" ,"Lucas Pouille/Stan Wawrinka" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-11 00:00:00 ,"Jean Julien Rojer/Horia Tecau" ,"Henri Kontinen/John Peers" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-11 00:00:00 ,"Nikola Mektic/Horacio Zeballos" ,"Pierre Hugues Herbert/Nicolas Mahut" ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,1 , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-12 00:00:00 ,"Oliver Marach/Mate Pavic" ,"Mackenzie McDonald/Reilly Opelka" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-12 00:00:00 ,"Dominic Inglot/Franko Skugor" ,"Bob Bryan/Mike Bryan" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,3 , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-12 00:00:00 ,"Novak Djokovic/Fabio Fognini" ,"Jean Julien Rojer/Horia Tecau" ,2 ,1 ,7 ,2 ,1 , , ,6 ,6 ,6 , , ,HARD ,atp ,ATP
"Drummondville Challenger 2019" ,2019-03-12 00:00:00 ,"Frank Dancevic/Florin Mergea" ,"Justin Boulais/Joshua Peck" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,I. HARD ,challeger ,ATP
"Drummondville Challenger 2019" ,2019-03-12 00:00:00 ,"Andre Goransson/Nathan Pasha" ,"Steven Diez/Nikola Milojevic" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,I. HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-12 00:00:00 ,"Cheng Peng Hsieh/Christopher Rungkat" ,"Yecong He/Fajing Sun" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-12 00:00:00 ,"Zhe Li/Goncalo Oliveira" ,"N.Sriram Balaji/Hans Hach Verdugo" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-13 00:00:00 ,"Lukasz Kubot/Marcelo Melo" ,"Dominic Inglot/Franko Skugor" ,2 ,1 ,4 ,6 ,1 , , ,6 ,2 ,6 , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-13 00:00:00 ,"Oliver Marach/Mate Pavic" ,"Raven Klaasen/Michael Venus" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,5 , , ,HARD ,atp ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-13 00:00:00 ,"Nikola Mektic/Horacio Zeballos" ,"Juan Sebastian Cabal/Robert Farah" ,2 ,1 ,3 ,7 ,1 , , ,6 ,5 ,6 , , ,HARD ,atp ,ATP
"Drummondville Challenger 2019" ,2019-03-13 00:00:00 ,"Matt Reid/John Patrick Smith" ,"Matias Franco Descotte/Skander Mansouri" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,6 , , ,I. HARD ,challeger ,ATP
"Drummondville Challenger 2019" ,2019-03-13 00:00:00 ,"Evan Furness/Manuel Guinard" ,"JC Aragone/Fernando Romboli" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,I. HARD ,challeger ,ATP
"Drummondville Challenger 2019" ,2019-03-13 00:00:00 ,"Luis David Martinez/Roberto Quiroz" ,"Liam Broady/Thai Kwiatkowski" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,challeger ,ATP
"Drummondville Challenger 2019" ,2019-03-13 00:00:00 ,"Scott Clayton/Adil Shamasdin" ,"Taha Baadi/Liam Draxl" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,I. HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-13 00:00:00 ,"Mao Xin Gong/Ze Zhang" ,"Toshihide Matsui/Hiroki Moriya" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-13 00:00:00 ,"Ruben Gonzales/Alex Lawson" ,"Runhao Hua/Zihao Xia" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,1 , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-13 00:00:00 ,"Max Purcell/Luke Saville" ,"Xin Gao/Zhizhen Zhang" ,2 ,1 ,7 ,6 ,1 , , ,5 ,7 ,4 , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-13 00:00:00 ,"Marc Polmans/Brayden Schnur" ,"Javier Barranco Cosano/Raul Brancaccio" ,2 ,1 ,6 ,6 ,1 , , ,7 ,0 ,5 , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-13 00:00:00 ,"Harri Heliovaara/Hans Podlipnik Castillo" ,"Enrique Lopez Perez/Sanchai Ratiwatana" ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,5 , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-13 00:00:00 ,"Luca Margaroli/Vishnu Vardhan" ,"Baptiste Crepatte/Karim Mohamed Maamoun" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,challeger ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-14 00:00:00 ,"Nikola Mektic/Horacio Zeballos" ,"Oliver Marach/Mate Pavic" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,atp ,ATP
"Drummondville Challenger 2019" ,2019-03-14 00:00:00 ,"Matt Reid/John Patrick Smith" ,"Frank Dancevic/Florin Mergea" ,2 ,1 ,7 ,4 ,1 , , ,5 ,6 ,4 , , ,I. HARD ,challeger ,ATP
"Drummondville Challenger 2019" ,2019-03-14 00:00:00 ,"Dennis Novikov/Ante Pavic" ,"Matteo Viola/Jurgen Zopp" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,I. HARD ,challeger ,ATP
"Drummondville Challenger 2019" ,2019-03-14 00:00:00 ,"Luis David Martinez/Roberto Quiroz" ,"Andre Goransson/Nathan Pasha" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,I. HARD ,challeger ,ATP
"Drummondville Challenger 2019" ,2019-03-14 00:00:00 ,"John Paul Fruttero/Christian Harrison" ,"Evan King/Hunter Reese" ,2 ,1 ,7 ,2 ,1 , , ,6 ,6 ,3 , , ,I. HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-14 00:00:00 ,"Guido Andreozzi/Nicolas Jarry" ,"Robert Galloway/Nathaniel Lammons" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-14 00:00:00 ,"Marcelo Demoliner/Frederik Nielsen" ,"Jonathan Erlich/Fabrice Martin" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-14 00:00:00 ,"Andrea Arnaboldi/Salvatore Caruso" ,"Matthew Ebden/Ryan Harrison" ,1 ,0 ,w , , , , , , , , , ,HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-14 00:00:00 ,"James Cerretani/Nicholas Monroe" ,"Pedja Krstin/Nenad Zimonjic" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , , ,HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-14 00:00:00 ,"Marcus Daniell/Wesley Koolhof" ,"Santiago Gonzalez/Aisam Qureshi" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-14 00:00:00 ,"Rohan Bopanna/Divij Sharan" ,"Ruben Bemelmans/Peter Polansky" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-14 00:00:00 ,"Jamie Murray/Neal Skupski" ,"Jason Jung/Mitchell Krueger" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-14 00:00:00 ,"Cheng Peng Hsieh/Christopher Rungkat" ,"Ruben Gonzales/Alex Lawson" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,challeger ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-15 00:00:00 ,"Lukasz Kubot/Marcelo Melo" ,"Novak Djokovic/Fabio Fognini" ,2 ,1 ,7 ,2 ,1 , , ,6 ,6 ,6 , , ,HARD ,atp ,ATP
"Drummondville Challenger 2019" ,2019-03-15 00:00:00 ,"Matt Reid/John Patrick Smith" ,"Luis David Martinez/Roberto Quiroz" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,I. HARD ,challeger ,ATP
"Drummondville Challenger 2019" ,2019-03-15 00:00:00 ,"Dennis Novikov/Ante Pavic" ,"John Paul Fruttero/Christian Harrison" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,4 , , ,I. HARD ,challeger ,ATP
"Drummondville Challenger 2019" ,2019-03-15 00:00:00 ,"Scott Clayton/Adil Shamasdin" ,"Evan Furness/Manuel Guinard" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,I. HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-15 00:00:00 ,"Andrea Arnaboldi/Salvatore Caruso" ,"Marcelo Demoliner/Frederik Nielsen" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,8 , , ,HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-15 00:00:00 ,"James Cerretani/Nicholas Monroe" ,"Rohan Bopanna/Divij Sharan" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,1 , , ,HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-15 00:00:00 ,"Austin Krajicek/Artem Sitak" ,"Guido Andreozzi/Nicolas Jarry" ,1 ,0 ,w , , , , , , , , , ,HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-15 00:00:00 ,"Jamie Murray/Neal Skupski" ,"Marcus Daniell/Wesley Koolhof" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,1 , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-15 00:00:00 ,"Mao Xin Gong/Ze Zhang" ,"Marc Polmans/Brayden Schnur" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,5 , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-15 00:00:00 ,"Max Purcell/Luke Saville" ,"Harri Heliovaara/Hans Podlipnik Castillo" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,3 , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-15 00:00:00 ,"Zhe Li/Goncalo Oliveira" ,"Luca Margaroli/Vishnu Vardhan" ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,6 , , ,HARD ,challeger ,ATP
"BNP Paribas Open - Indian Wells 2019" ,2019-03-16 00:00:00 ,"Nikola Mektic/Horacio Zeballos" ,"Lukasz Kubot/Marcelo Melo" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,3 , , ,HARD ,atp ,ATP
"Drummondville Challenger 2019" ,2019-03-16 00:00:00 ,"Scott Clayton/Adil Shamasdin" ,"Dennis Novikov/Ante Pavic" ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,5 , , ,I. HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-16 00:00:00 ,"Austin Krajicek/Artem Sitak" ,"James Cerretani/Nicholas Monroe" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,7 , , ,HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-16 00:00:00 ,"Jamie Murray/Neal Skupski" ,"Andrea Arnaboldi/Salvatore Caruso" ,2 ,1 ,6 ,6 ,1 , , ,7 ,0 ,9 , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-16 00:00:00 ,"Cheng Peng Hsieh/Christopher Rungkat" ,"Max Purcell/Luke Saville" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-16 00:00:00 ,"Zhe Li/Goncalo Oliveira" ,"Mao Xin Gong/Ze Zhang" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,5 , , ,HARD ,challeger ,ATP
"Drummondville Challenger 2019" ,2019-03-17 00:00:00 ,"Scott Clayton/Adil Shamasdin" ,"Matt Reid/John Patrick Smith" ,2 ,1 ,7 ,3 ,1 , , ,5 ,6 ,5 , , ,I. HARD ,challeger ,ATP
"Phoenix Challenger 2019" ,2019-03-17 00:00:00 ,"Jamie Murray/Neal Skupski" ,"Austin Krajicek/Artem Sitak" ,2 ,1 ,6 ,7 ,1 , , ,7 ,5 ,6 , , ,HARD ,challeger ,ATP
"Shenzhen Challenger 2019" ,2019-03-17 00:00:00 ,"Cheng Peng Hsieh/Christopher Rungkat" ,"Zhe Li/Goncalo Oliveira" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,6 , , ,HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-19 00:00:00 ,"Niels Desein/Yannick Mertens" ,"Jurgen Melzer/Filip Polasek" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,7 , , ,I. HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-19 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Andre Begemann/Dustin Brown" ,2 ,0 ,7 ,6 , , , ,5 ,0 , , , ,I. HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-19 00:00:00 ,"Runhao Hua/Zhizhen Zhang" ,"Zihao Xia/Shi Hong Zeng" ,2 ,1 ,4 ,6 ,1 , , ,6 ,2 ,4 , , ,HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-19 00:00:00 ,"N.Sriram Balaji/Hans Hach Verdugo" ,"Harri Heliovaara/Hans Podlipnik Castillo" ,2 ,1 ,7 ,6 ,1 , , ,5 ,7 ,8 , , ,HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-20 00:00:00 ,"Romain Arneodo/Hugo Nys" ,"Benjamin Bonzi/Quentin Halys" ,2 ,1 ,6 ,2 ,1 , , ,4 ,6 ,9 , , ,I. HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-20 00:00:00 ,"Robert Galloway/Nathaniel Lammons" ,"Matt Reid/Sergiy Stakhovsky" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,7 , , ,I. HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-20 00:00:00 ,"Rameez Junaid/David Pel" ,"Denys Molchanov/Igor Zelenay" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-20 00:00:00 ,"Evan Furness/Gregoire Jacq" ,"Jonathan Eysseric/Antonio Sancic" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,I. HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-20 00:00:00 ,"Jonathan Erlich/Fabrice Martin" ,"Sergio Martos Gornes/Roman Safiullin" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-20 00:00:00 ,"Guillermo Garcia Lopez/David Vega Hernandez" ,"Philipp Oswald/Leander Paes" ,2 ,1 ,1 ,6 ,1 , , ,6 ,3 ,4 , , ,I. HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-20 00:00:00 ,"Mao Xin Gong/Ze Zhang" ,"Toshihide Matsui/Sonchat Ratiwatana" ,2 ,0 ,6 ,6 , , , ,4 ,0 , , , ,HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-20 00:00:00 ,"Cheng Peng Hsieh/Christopher Rungkat" ,"Xin Gao/Fajing Sun" ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,9 , , ,HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-20 00:00:00 ,"Ruben Gonzales/Alex Lawson" ,"Jose Hernandez Fernandez/Brayden Schnur" ,1 ,0 ,w , , , , , , , , , ,HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-20 00:00:00 ,"Max Purcell/Luke Saville" ,"Hiroki Moriya/Tsung Hua Yang" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,4 , , ,HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-20 00:00:00 ,"Luca Margaroli/Vishnu Vardhan" ,"Francis Casey Alcantara/Bernardo Saraiva" ,2 ,1 ,6 ,4 ,1 , , ,2 ,6 ,5 , , ,HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-21 00:00:00 ,"Romain Arneodo/Hugo Nys" ,"Niels Desein/Yannick Mertens" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-21 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Guillermo Garcia Lopez/David Vega Hernandez" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,6 , , ,I. HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-21 00:00:00 ,"Jonathan Erlich/Fabrice Martin" ,"Evan Furness/Gregoire Jacq" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,5 , , ,I. HARD ,challeger ,ATP
"Miami Open - Miami 2019" ,2019-03-21 00:00:00 ,"Maximo Gonzalez/Horacio Zeballos" ,"Alexander Zverev/Mischa Zverev" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-21 00:00:00 ,"Marcel Granollers/Nikola Mektic" ,"Steve Johnson/Dominic Thiem" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-21 00:00:00 ,"Wesley Koolhof/Stefanos Tsitsipas" ,"Karen Khachanov/Daniil Medvedev" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,HARD ,atp ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-21 00:00:00 ,"Cheng Peng Hsieh/Christopher Rungkat" ,"Luca Margaroli/Vishnu Vardhan" ,2 ,1 ,4 ,6 ,1 , , ,6 ,1 ,6 , , ,HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-21 00:00:00 ,"N.Sriram Balaji/Hans Hach Verdugo" ,"Runhao Hua/Zhizhen Zhang" ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,5 , , ,HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-21 00:00:00 ,"John Paul Fruttero/Ivan Gakhov" ,"Yunseong Chung/Soon Woo Kwon" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-22 00:00:00 ,"Robert Galloway/Nathaniel Lammons" ,"Rameez Junaid/David Pel" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,8 , , ,I. HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-22 00:00:00 ,"Jonathan Erlich/Fabrice Martin" ,"Sander Arends/Tristan Samuel Weissborn" ,2 ,1 ,2 ,6 ,1 , , ,6 ,3 ,1 , , ,I. HARD ,challeger ,ATP
"Miami Open - Miami 2019" ,2019-03-22 00:00:00 ,"John Isner/Sam Querrey" ,"Marcelo Demoliner/Miomir Kecmanovic" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-22 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Mackenzie McDonald/Reilly Opelka" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-22 00:00:00 ,"Radu Albot/Nikoloz Basilashvili" ,"Ben McLachlan/Neal Skupski" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,atp ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-22 00:00:00 ,"Ruben Gonzales/Alex Lawson" ,"Mao Xin Gong/Ze Zhang" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-22 00:00:00 ,"Max Purcell/Luke Saville" ,"John Paul Fruttero/Ivan Gakhov" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,HARD ,challeger ,ATP
"Zhangjiagang Challenger 2019" ,2019-03-22 00:00:00 ,"N.Sriram Balaji/Hans Hach Verdugo" ,"Cheng Peng Hsieh/Christopher Rungkat" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,challeger ,ATP
"Lille Challenger 2019" ,2019-03-23 00:00:00 ,"Romain Arneodo/Hugo Nys" ,"Robert Galloway/Nathaniel Lammons" ,2 ,1 ,5 ,6 ,1 , , ,7 ,4 ,8 , , ,I. HARD ,challeger ,ATP
"Miami Open - Miami 2019" ,2019-03-23 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Marton Fucsovics/Roman Jebavy" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-23 00:00:00 ,"Juan Sebastian Cabal/Robert Farah" ,"Robin Haase/Dominic Inglot" ,2 ,1 ,6 ,3 ,1 , , ,1 ,6 ,4 , , ,HARD ,atp ,ATP
"Miami Open - Miami 2019" ,2019-03-23 00:00:00 ,"Lukasz Kubot/Marcelo Melo" ,"Marco Cecchinato/Andres Molteni" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,atp ,ATP
