tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"Australian Open - Melbourne 2016" ,2016-01-23 00:00:00 ,"Vasek Pospisil/Jack Sock" ,"Robin Haase/Fernando Verdasco" ,1 ,0 ,w , , , , , , , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-23 00:00:00 ,"Pablo Andujar/Pablo Carreno Busta" ,"Pierre Hugues Herbert/Nicolas Mahut" ,2 ,1 ,6 ,6 ,6 , , ,7 ,4 ,1 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-23 00:00:00 ,"Samuel Groth/Lleyton Hewitt" ,"Henri Kontinen/John Peers" ,2 ,1 ,2 ,6 ,6 , , ,6 ,4 ,4 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-23 00:00:00 ,"Adrian Mannarino/Lucas Pouille" ,"Simone Bolelli/Fabio Fognini" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-23 00:00:00 ,"Dominic Inglot/Robert Lindstedt" ,"Eric Butorac/Scott Lipsky" ,2 ,1 ,7 ,6 ,6 , , ,6 ,7 ,4 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-23 00:00:00 ,"Daniel Nestor/Radek Stepanek" ,"Lukasz Kubot/Marcin Matkowski" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-23 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Mariusz Fyrstenberg/Jerzy Janowicz" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,HARD ,grandSlam ,GS
"Manila Challenger 2016" ,2016-01-23 00:00:00 ,"Johan Brunstrom/Frederik Nielsen" ,"Maximilian Neuchrist/Divij Sharan" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,7 , , ,HARD ,challeger ,ATP
"Manila Challenger 2016" ,2016-01-23 00:00:00 ,"Francis Casey Alcantara/Christopher Rungkat" ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,1 ,0 ,w , , , , , , , , , ,HARD ,challeger ,ATP
"Rio De Janeiro Challenger 2016" ,2016-01-23 00:00:00 ,"Gastao Elias/Andre Ghem" ,"Ruben Ramirez Hidalgo/Pere Riba" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,1 , , ,CLAY ,challeger ,ATP
"Rio De Janeiro Challenger 2016" ,2016-01-23 00:00:00 ,"Jonathan Eysseric/Miguel Angel Reyes Varela" ,"Facundo Bagnis/Maximo Gonzalez" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,challeger ,ATP
"Australian Open - Melbourne 2016" ,2016-01-24 00:00:00 ,"Pablo Cuevas/Marcel Granollers" ,"Ivan Dodig/Marcelo Melo" ,2 ,1 ,7 ,2 ,6 , , ,6 ,6 ,3 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-24 00:00:00 ,"Marco Cecchinato/Andreas Seppi" ,"Feliciano Lopez/Marc Lopez" ,2 ,1 ,1 ,7 ,7 , , ,6 ,6 ,5 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-24 00:00:00 ,"Vasek Pospisil/Jack Sock" ,"Samuel Groth/Lleyton Hewitt" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-24 00:00:00 ,"Daniel Nestor/Radek Stepanek" ,"Pablo Andujar/Pablo Carreno Busta" ,2 ,1 ,5 ,6 ,6 , , ,7 ,4 ,4 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-24 00:00:00 ,"Treat Conrad Huey/Max Mirnyi" ,"Rohan Bopanna/Florin Mergea" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,grandSlam ,GS
"Manila Challenger 2016" ,2016-01-24 00:00:00 ,"Johan Brunstrom/Frederik Nielsen" ,"Francis Casey Alcantara/Christopher Rungkat" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,challeger ,ATP
"Rio De Janeiro Challenger 2016" ,2016-01-24 00:00:00 ,"Gastao Elias/Andre Ghem" ,"Jonathan Eysseric/Miguel Angel Reyes Varela" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,challeger ,ATP
"Australian Open - Melbourne 2016" ,2016-01-25 00:00:00 ,"Jean Julien Rojer/Horia Tecau" ,"Marco Cecchinato/Andreas Seppi" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-25 00:00:00 ,"Raven Klaasen/Rajeev Ram" ,"Bob Bryan/Mike Bryan" ,2 ,1 ,3 ,6 ,6 , , ,6 ,3 ,4 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-25 00:00:00 ,"Adrian Mannarino/Lucas Pouille" ,"Juan Sebastian Cabal/Robert Farah" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-25 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Dominic Inglot/Robert Lindstedt" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,grandSlam ,GS
"Maui Challenger 2016" ,2016-01-25 00:00:00 ,"Philip Bester/Peter Polansky" ,"Nicolas Meister/Eric Quigley" ,2 ,1 ,1 ,7 ,1 , , ,6 ,5 ,8 , , ,HARD ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-25 00:00:00 ,"Zhe Li/Di Wu" ,"Matteo Donati/Andrey Golubev" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-25 00:00:00 ,"Mao Xin Gong/Hsien Yin Peng" ,"Gonzales Austin/Connor Smith" ,2 ,1 ,4 ,7 ,1 , , ,6 ,5 ,9 , , ,HARD ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-25 00:00:00 ,"Alex Bolt/Frank Moser" ,"Hendrik Bode/Nikola Petrov" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,challeger ,ATP
"Australian Open - Melbourne 2016" ,2016-01-26 00:00:00 ,"Pablo Cuevas/Marcel Granollers" ,"Vasek Pospisil/Jack Sock" ,2 ,1 ,5 ,6 ,6 , , ,7 ,1 ,2 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-26 00:00:00 ,"Adrian Mannarino/Lucas Pouille" ,"Jean Julien Rojer/Horia Tecau" ,2 ,1 ,7 ,6 ,6 , , ,6 ,7 ,4 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-26 00:00:00 ,"Daniel Nestor/Radek Stepanek" ,"Treat Conrad Huey/Max Mirnyi" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-26 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Raven Klaasen/Rajeev Ram" ,2 ,1 ,6 ,6 ,7 , , ,7 ,4 ,6 , , ,HARD ,grandSlam ,GS
"Bucaramanga Challenger 2016" ,2016-01-26 00:00:00 ,"Guido Andreozzi/Ariel Behar" ,"Jose Hernandez Fernandez/Andres Molteni" ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,1 , , ,CLAY ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-26 00:00:00 ,"Rogerio Dutra Da Silva/Juan Ignacio Londero" ,"Marcelo Arevalo/Pere Riba" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,3 , , ,CLAY ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-26 00:00:00 ,"Facundo Arguello/Andrea Collarini" ,"Nicolas Barrientos/Alejandro Gomez" ,2 ,1 ,7 ,1 ,1 , , ,5 ,6 ,1 , , ,CLAY ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-26 00:00:00 ,"Alejandro Falla/Giovanni Lapentti" ,"Roberto Maytin/Miguel Angel Reyes Varela" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-26 00:00:00 ,"Julio Peralta/Horacio Zeballos" ,"Guilherme Clezar/Gastao Elias" ,2 ,1 ,7 ,5 ,1 , , ,6 ,7 ,8 , , ,CLAY ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-26 00:00:00 ,"Pedro Cachin/Nicolas Kicker" ,"Arthur De Greef/Facundo Mena" ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-26 00:00:00 ,"Mathias Bourgue/Calvin Hemery" ,"Gregorio Cordonnier/Felipe Mantilla" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-26 00:00:00 ,"Sergio Galdos/Luis David Martinez" ,"Nicolas Jarry/Carlos Salamanca" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,9 , , ,CLAY ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-26 00:00:00 ,"James Cerretani/Max Jacob Schnur" ,"Blaz Rola/Grega Zemlja" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-26 00:00:00 ,"Mitchell Krueger/Henri Laaksonen" ,"Radu Albot/Denys Molchanov" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,8 , , ,HARD ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-26 00:00:00 ,"Jason Jung/Dennis Novikov" ,"Ruben Gonzales/Darren Walsh" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-26 00:00:00 ,"Toshihide Matsui/Dean O'Brien" ,"Taylor Harry Fritz/Stefan Kozlov" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,6 , , ,HARD ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-27 00:00:00 ,"Sergio Galdos/Luis David Martinez" ,"Mathias Bourgue/Calvin Hemery" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,5 , , ,CLAY ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-27 00:00:00 ,"Philip Bester/Peter Polansky" ,"Toshihide Matsui/Dean O'Brien" ,2 ,1 ,2 ,6 ,1 , , ,6 ,3 ,3 , , ,HARD ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-27 00:00:00 ,"James Cerretani/Max Jacob Schnur" ,"Mao Xin Gong/Hsien Yin Peng" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,HARD ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-27 00:00:00 ,"Alex Bolt/Frank Moser" ,"Zhe Li/Di Wu" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,HARD ,challeger ,ATP
"Australian Open - Melbourne 2016" ,2016-01-28 00:00:00 ,"Daniel Nestor/Radek Stepanek" ,"Pablo Cuevas/Marcel Granollers" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2016" ,2016-01-28 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Adrian Mannarino/Lucas Pouille" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,grandSlam ,GS
"Bucaramanga Challenger 2016" ,2016-01-28 00:00:00 ,"Guido Andreozzi/Ariel Behar" ,"Facundo Arguello/Andrea Collarini" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-28 00:00:00 ,"Jason Jung/Dennis Novikov" ,"Mitchell Krueger/Henri Laaksonen" ,1 ,0 ,w , , , , , , , , , ,HARD ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-28 00:00:00 ,"Alex Bolt/Frank Moser" ,"Philip Bester/Peter Polansky" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,6 , , ,HARD ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-29 00:00:00 ,"Rogerio Dutra Da Silva/Juan Ignacio Londero" ,"Alejandro Falla/Giovanni Lapentti" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-29 00:00:00 ,"Julio Peralta/Horacio Zeballos" ,"Guido Andreozzi/Ariel Behar" ,2 ,1 ,6 ,4 ,1 , , ,1 ,6 ,6 , , ,CLAY ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-29 00:00:00 ,"Julio Peralta/Horacio Zeballos" ,"Pedro Cachin/Nicolas Kicker" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,9 , , ,CLAY ,challeger ,ATP
"Bucaramanga Challenger 2016" ,2016-01-29 00:00:00 ,"Sergio Galdos/Luis David Martinez" ,"Rogerio Dutra Da Silva/Juan Ignacio Londero" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-29 00:00:00 ,"Jason Jung/Dennis Novikov" ,"James Cerretani/Max Jacob Schnur" ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,8 , , ,HARD ,challeger ,ATP
"Australian Open - Melbourne 2016" ,2016-01-30 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Daniel Nestor/Radek Stepanek" ,2 ,1 ,2 ,6 ,7 , , ,6 ,4 ,5 , , ,HARD ,grandSlam ,GS
"Bucaramanga Challenger 2016" ,2016-01-30 00:00:00 ,"Julio Peralta/Horacio Zeballos" ,"Sergio Galdos/Luis David Martinez" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,challeger ,ATP
"Maui Challenger 2016" ,2016-01-30 00:00:00 ,"Jason Jung/Dennis Novikov" ,"Alex Bolt/Frank Moser" ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,8 , , ,HARD ,challeger ,ATP
"Dallas Challenger 2016" ,2016-02-01 00:00:00 ,"Nicolas Barrientos/Ariel Behar" ,"Ruben Gonzales/Darren Walsh" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,1 , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2016" ,2016-02-01 00:00:00 ,"Sekou Bangoura/Dean O'Brien" ,"Nick Chappell/Dane Webb" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,5 , , ,I. HARD ,challeger ,ATP
"Ecuador Open - Quito 2016" ,2016-02-01 00:00:00 ,"Victor Estrella/Joao Souza" ,"Emilio Gomez/Roberto Quiroz" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
"Ecuador Open - Quito 2016" ,2016-02-01 00:00:00 ,"Andrej Martin/Hans Podlipnik Castillo" ,"Andres Molteni/Guido Pella" ,2 ,1 ,3 ,6 ,1 , , ,6 ,2 ,8 , , ,CLAY ,atp ,ATP
"Launceston Challenger 2016" ,2016-02-01 00:00:00 ,"Luke Saville/Jordan Thompson" ,"Yuichi Ito/Jose Statham" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,challeger ,ATP
"Launceston Challenger 2016" ,2016-02-01 00:00:00 ,"Alexander Sarkissian/Finn Tearney" ,"Jake Delaney/Max Purcell" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,HARD ,challeger ,ATP
"Launceston Challenger 2016" ,2016-02-01 00:00:00 ,"Andrey Golubev/Saketh Sai Myneni" ,"Harry Bourchier/Daniel Nolan" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,HARD ,challeger ,ATP
"Open Sud de France - Montpellier 2016" ,2016-02-01 00:00:00 ,"Borna Coric/Antonio Sancic" ,"Oliver Marach/Fabrice Martin" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,1 , , ,I. HARD ,atp ,ATP
"Dallas Challenger 2016" ,2016-02-02 00:00:00 ,"Radu Albot/Denys Molchanov" ,"James Cerretani/Max Jacob Schnur" ,2 ,1 ,6 ,5 ,1 , , ,3 ,7 ,8 , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2016" ,2016-02-02 00:00:00 ,"Mitchell Krueger/Henri Laaksonen" ,"Alex Kuznetsov/Frank Moser" ,2 ,1 ,6 ,2 ,1 , , ,4 ,6 ,7 , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2016" ,2016-02-02 00:00:00 ,"Marcelo Arevalo/Marek Michalicka" ,"Jared Donaldson/Maximiliano Estevez" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,I. HARD ,challeger ,ATP
"Ecuador Open - Quito 2016" ,2016-02-02 00:00:00 ,"Gero Kretschmer/Alexander Satschko" ,"Dusan Lajovic/Franko Skugor" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,atp ,ATP
"Ecuador Open - Quito 2016" ,2016-02-02 00:00:00 ,"Roberto Maytin/Miguel Angel Reyes Varela" ,"Marcel Granollers/Pere Riba" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,atp ,ATP
"Ecuador Open - Quito 2016" ,2016-02-02 00:00:00 ,"Julio Peralta/Horacio Zeballos" ,"Santiago Gonzalez/Andre Sa" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,atp ,ATP
"Ecuador Open - Quito 2016" ,2016-02-02 00:00:00 ,"Pablo Carreno Busta/Guillermo Duran" ,"Purav Raja/Rajeev Ram" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,CLAY ,atp ,ATP
"Garanti Koza Sofia Open - Sofia 2016" ,2016-02-02 00:00:00 ,"Philipp Petzschner/Alexander Peya" ,"Gilles Muller/Frederik Nielsen" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,I. HARD ,atp ,ATP
"Garanti Koza Sofia Open - Sofia 2016" ,2016-02-02 00:00:00 ,"Thiemo de Bakker/Robin Haase" ,"Frantisek Cermak/Michal Mertinak" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,I. HARD ,atp ,ATP
"Garanti Koza Sofia Open - Sofia 2016" ,2016-02-02 00:00:00 ,"Wesley Koolhof/Matwe Middelkoop" ,"Dimitar Kuzmanov/Alexander Lazov" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,1 , , ,I. HARD ,atp ,ATP
"Garanti Koza Sofia Open - Sofia 2016" ,2016-02-02 00:00:00 ,"Mariusz Fyrstenberg/Lukas Rosol" ,"Martin Klizan/Andreas Seppi" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,atp ,ATP
"Launceston Challenger 2016" ,2016-02-02 00:00:00 ,"Dayne Kelly/Matt Reid" ,"Steven De Waard/Marc Polmans" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,challeger ,ATP
"Launceston Challenger 2016" ,2016-02-02 00:00:00 ,"Alex Bolt/Andrew Whittington" ,"Thomas Fancutt/Calum Puttergill" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,challeger ,ATP
"Launceston Challenger 2016" ,2016-02-02 00:00:00 ,"Jarryd Chaplin/Benjamin Mitchell" ,"Takuto Niki/Shuichi Sekiguchi" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,challeger ,ATP
"Launceston Challenger 2016" ,2016-02-02 00:00:00 ,"Brydan Klein/Toshihide Matsui" ,"Maverick Banes/Gavin Van Peperzeel" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,challeger ,ATP
"Launceston Challenger 2016" ,2016-02-02 00:00:00 ,"Matthew Barton/Stephane Robert" ,"Filip Peliwo/Kento Takeuchi" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,challeger ,ATP
"Open Sud de France - Montpellier 2016" ,2016-02-02 00:00:00 ,"Alexander Zverev/Mischa Zverev" ,"Ken Skupski/Neal Skupski" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,I. HARD ,atp ,ATP
"Open Sud de France - Montpellier 2016" ,2016-02-02 00:00:00 ,"Jonathan Erlich/Colin Fleming" ,"Marin Cilic/Nikola Mektic" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,I. HARD ,atp ,ATP
"Dallas Challenger 2016" ,2016-02-03 00:00:00 ,"Nicolas Meister/Eric Quigley" ,"Dennis Nevolo/Luis Patino" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2016" ,2016-02-03 00:00:00 ,"Hans Hach Verdugo/Dennis Novikov" ,"Andrey Rublev/Frances Tiafoe" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,1 , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2016" ,2016-02-03 00:00:00 ,"Nicolas Barrientos/Ariel Behar" ,"Mitchell Krueger/Henri Laaksonen" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2016" ,2016-02-03 00:00:00 ,"Bjorn Fratangelo/Connor Smith" ,"Hunter Johnson/Yates Johnson" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,challeger ,ATP
"Ecuador Open - Quito 2016" ,2016-02-03 00:00:00 ,"Andrej Martin/Hans Podlipnik Castillo" ,"Julio Peralta/Horacio Zeballos" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
"Ecuador Open - Quito 2016" ,2016-02-03 00:00:00 ,"Thomaz Bellucci/Marcelo Demoliner" ,"Inigo Cervantes/Paolo Lorenzi" ,2 ,1 ,5 ,6 ,1 , , ,7 ,3 ,6 , , ,CLAY ,atp ,ATP
"Ecuador Open - Quito 2016" ,2016-02-03 00:00:00 ,"Austin Krajicek/Nicholas Monroe" ,"Alejandro Falla/Albert Ramos Vinolas" ,1 ,0 ,w , , , , , , , , , ,CLAY ,atp ,ATP
"Ecuador Open - Quito 2016" ,2016-02-03 00:00:00 ,"Pablo Carreno Busta/Guillermo Duran" ,"Victor Estrella/Joao Souza" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,7 , , ,CLAY ,atp ,ATP
"Garanti Koza Sofia Open - Sofia 2016" ,2016-02-03 00:00:00 ,"Ilija Bozoljac/Viktor Troicki" ,"Marin Draganja/Julian Knowle" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,I. HARD ,atp ,ATP
"Garanti Koza Sofia Open - Sofia 2016" ,2016-02-03 00:00:00 ,"Philipp Oswald/Adil Shamasdin" ,"Alexander Bury/Igor Zelenay" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,I. HARD ,atp ,ATP
"Garanti Koza Sofia Open - Sofia 2016" ,2016-02-03 00:00:00 ,"Lukas Dlouhy/Sergiy Stakhovsky" ,"Hyeon Chung/Matthew Ebden" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,I. HARD ,atp ,ATP
"Garanti Koza Sofia Open - Sofia 2016" ,2016-02-03 00:00:00 ,"Mariusz Fyrstenberg/Lukas Rosol" ,"Philipp Petzschner/Alexander Peya" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,I. HARD ,atp ,ATP
"Garanti Koza Sofia Open - Sofia 2016" ,2016-02-03 00:00:00 ,"Tuna Altuna/Konstantin Kravchuk" ,"Sergey Betov/Mikhail Elgin" ,2 ,1 ,7 ,5 ,1 , , ,5 ,7 ,5 , , ,I. HARD ,atp ,ATP
"Launceston Challenger 2016" ,2016-02-03 00:00:00 ,"Dayne Kelly/Matt Reid" ,"Alexander Sarkissian/Finn Tearney" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,HARD ,challeger ,ATP
"Launceston Challenger 2016" ,2016-02-03 00:00:00 ,"Luke Saville/Jordan Thompson" ,"Brydan Klein/Toshihide Matsui" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
"Launceston Challenger 2016" ,2016-02-03 00:00:00 ,"Andrey Golubev/Saketh Sai Myneni" ,"Jarryd Chaplin/Benjamin Mitchell" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,challeger ,ATP
"Launceston Challenger 2016" ,2016-02-03 00:00:00 ,"Matthew Barton/Stephane Robert" ,"Alex Bolt/Andrew Whittington" ,2 ,1 ,6 ,1 ,1 , , ,3 ,6 ,7 , , ,HARD ,challeger ,ATP
"Open Sud de France - Montpellier 2016" ,2016-02-03 00:00:00 ,"Mateusz Kowalczyk/Andreas Siljestrom" ,"Johan Brunstrom/Ruan Roelofse" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,7 , , ,I. HARD ,atp ,ATP
"Open Sud de France - Montpellier 2016" ,2016-02-03 00:00:00 ,"Lukasz Kubot/Marcin Matkowski" ,"Paul Henri Mathieu/Vincent Millot" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,5 , , ,I. HARD ,atp ,ATP
"Open Sud de France - Montpellier 2016" ,2016-02-03 00:00:00 ,"Mate Pavic/Michael Venus" ,"Dustin Brown/Rameez Junaid" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,atp ,ATP
"Open Sud de France - Montpellier 2016" ,2016-02-03 00:00:00 ,"Mahesh Bhupathi/Jonathan Marray" ,"Tomasz Bednarek/Denis Istomin" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,6 , , ,I. HARD ,atp ,ATP
"Open Sud de France - Montpellier 2016" ,2016-02-03 00:00:00 ,"Andrea Arnaboldi/Marc Lopez" ,"Marcus Daniell/Artem Sitak" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,5 , , ,I. HARD ,atp ,ATP
"Dallas Challenger 2016" ,2016-02-04 00:00:00 ,"Nicolas Meister/Eric Quigley" ,"Radu Albot/Denys Molchanov" ,2 ,1 ,6 ,1 ,1 , , ,3 ,6 ,5 , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2016" ,2016-02-04 00:00:00 ,"Hans Hach Verdugo/Dennis Novikov" ,"Marcelo Arevalo/Marek Michalicka" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,I. HARD ,challeger ,ATP
"Dallas Challenger 2016" ,2016-02-04 00:00:00 ,"Sekou Bangoura/Dean O'Brien" ,"Bjorn Fratangelo/Connor Smith" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,7 , , ,I. HARD ,challeger ,ATP
"Ecuador Open - Quito 2016" ,2016-02-04 00:00:00 ,"Thomaz Bellucci/Marcelo Demoliner" ,"Gero Kretschmer/Alexander Satschko" ,2 ,1 ,4 ,6 ,1 , , ,6 ,1 ,4 , , ,CLAY ,atp ,ATP
"Ecuador Open - Quito 2016" ,2016-02-04 00:00:00 ,"Austin Krajicek/Nicholas Monroe" ,"Roberto Maytin/Miguel Angel Reyes Varela" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,atp ,ATP
"Garanti Koza Sofia Open - Sofia 2016" ,2016-02-04 00:00:00 ,"Thiemo de Bakker/Robin Haase" ,"Ilija Bozoljac/Viktor Troicki" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,6 , , ,I. HARD ,atp ,ATP
